0.0012240999999999999,0.0,0.4,1.59686,2.375669344837908
0.0012239,0.0,0.4,1.5972253365573224,2.3751259532200097
0.0012239,0.0,0.4,1.5972253365573224,2.3751259532200097
0.0012237,0.0,0.4,1.5975908164236907,2.374582597119645
0.0012235999999999998,0.0,0.4,1.5977736101226563,2.3743109323896254
0.0012235,0.0,0.4,1.5979564396787564,2.374039276540296
0.0012234000000000001,0.0,0.4,1.598139305101957,2.3737676295720913
0.0012232999999999999,0.0,0.4,1.5983222064022276,2.3734959914854463
0.0012231,0.0,0.4,1.5986881166738702,2.372952741958582
0.0012230000000000001,0.0,0.4,1.5988711256651984,2.3726811305192332
0.0012229,0.0,0.4,1.5990541705735077,2.372409527963187
0.0012228,0.0,0.4,1.5992372514087854,2.3721379342908806
0.0012227,0.0,0.4,1.5994203681810213,2.371866349502749
0.0012225,0.0,0.4,1.5997867095763485,2.371323206580755
0.0012224,0.0,0.4,1.599969934219439,2.3710516484477644
0.0012223,0.0,0.4,1.6001531948394856,2.370780099200693
0.0012222000000000001,0.0,0.4,1.600336491446497,2.3705085588399775
0.0012220999999999998,0.0,0.4,1.6005198240504865,2.370237027366052
0.0012219000000000002,0.0,0.4,1.6008865972894606,2.3696939910803243
0.0012218,0.0,0.4,1.601070037944489,2.3694224862693924
0.0012217,0.0,0.4,1.6012535146365785,2.369150990346998
0.0012216,0.0,0.4,1.6014370273757599,2.368879503313577
0.0012214,0.0,0.4,1.6018041610355351,2.3683365559154037
0.0012212999999999998,0.0,0.4,1.6019877819762083,2.368065095551523
0.0012212,0.0,0.4,1.602171439004129,2.3677936440783633
0.0012211,0.0,0.4,1.6023551321293463,2.3675222014963606
0.0012209000000000002,0.0,0.4,1.6027226267118801,2.3669793430075754
0.0012208,0.0,0.4,1.6029064281893124,2.366707927101665
0.0012207000000000001,0.0,0.4,1.6030902658042694,2.366436520088661
0.0012205,0.0,0.4,1.6034580494870296,2.3658937327431144
0.0012204,0.0,0.4,1.6036419955749757,2.3656223524114472
0.0012203,0.0,0.4,1.6038259778407342,2.365350980974434
0.0012200999999999998,0.0,0.4,1.6041940509460162,2.364808264786118
0.00122,0.0,0.4,1.604378141805712,2.36453692003569
0.0012199,0.0,0.4,1.6045622688835652,2.3642655841816658
0.0012198,0.0,0.4,1.6047464321896723,2.363994257224482
0.0012196,0.0,0.4,1.6051148675270452,2.3634516300023876
0.0012195,0.0,0.4,1.6052991395785199,2.3631803297383533
0.0012194,0.0,0.4,1.6054834478986666,2.36290903837291
0.0012192,0.0,0.4,1.6058521733854314,2.3623664823395494
0.0012190999999999999,0.0,0.4,1.6060365905722878,2.3620952176725085
0.0012189,0.0,0.4,1.6064055338835719,2.3615527150398954
0.0012188,0.0,0.4,1.6065900600282597,2.3612814770751993
0.0012187,0.0,0.4,1.6067746225124906,2.361010248012161
0.0012185,0.0,0.4,1.6071438565401437,2.36046781659281
0.0012184000000000001,0.0,0.4,1.6073285281038545,2.360196614237376
0.0012183,0.0,0.4,1.6075132360476878,2.3599254207853515
0.0012181,0.0,0.4,1.6078827611163402,2.3593830605932906
0.001218,0.0,0.4,1.6080675782614782,2.3591118938541307
0.0012178,0.0,0.4,1.6084373218242012,2.3585695870917474
0.0012177,0.0,0.4,1.6086222482621275,2.3582984470693997
0.0012175999999999999,0.0,0.4,1.60880721115133,2.3580273159535343
0.0012174000000000002,0.0,0.4,1.6091772463242855,2.3574850804430048
0.0012173,0.0,0.4,1.6093623186284096,2.3572139760492177
0.0012171,0.0,0.4,1.6097325727229017,2.3566717939867963
0.001217,0.0,0.4,1.6099177545336625,2.3564007163190395
0.0012169000000000001,0.0,0.4,1.6101029728670335,2.356129647560838
0.0012167,0.0,0.4,1.6104735191424338,2.3555875367748573
0.0012165999999999998,0.0,0.4,1.6106588471048848,2.3553164947479566
0.0012164,0.0,0.4,1.6110296127303685,2.3547744374285338
0.0012163,0.0,0.4,1.6112150504138463,2.3545034221368892
0.0012161,0.0,0.4,1.6115860355734108,2.353961418291934
