t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.00915,0.00096838,2.166,456.42,781.49925,,,,,,,,,
0.00916,0.00096797,2.1671,456.455,782.57025,,,,,,,,,
0.00917,0.00096756,2.1682,456.495,783.64125,,,,,,,,,
0.00918,0.00096715,2.1693,456.53,784.71225,,,,,,,,,
0.00919,0.00096674,2.17045,456.57,785.799,,,,,,,,,
0.0092,0.00096634,2.17155,456.615,786.87,,,,,,,,,
0.00921,0.00096593,2.1727,456.655,787.95675,,,,,,,,,
0.00922,0.00096552,2.1738,456.7,789.02775,,,,,,,,,
0.00923,0.00096511,2.17495,456.75,790.1145,,,,,,,,,
0.00924,0.0009647,2.1761,456.795,791.20125,,,,,,,,,
0.00925,0.00096428,2.17725,456.84,792.288,,,,,,,,,
0.00926,0.00096387,2.17845,456.89,793.37475,,,,,,,,,
0.00927,0.00096346,2.17955,456.94,794.4615,,,,,,,,,
0.00928,0.00096305,2.18075,456.99,795.54825,,,,,,,,,
0.00929,0.00096264,2.18195,457.05,796.635,,,,,,,,,
0.0093,0.00096223,2.18315,457.1,797.72175,,,,,,,,,
0.00931,0.00096182,2.18435,457.155,798.82425,,,,,,,,,
0.00932,0.0009614,2.18555,457.215,799.911,,,,,,,,,
0.00933,0.00096099,2.18675,457.275,800.99775,,,,,,,,,
0.00934,0.00096058,2.18805,457.34,802.10025,,,,,,,,,
0.00935,0.00096017,2.18925,457.4,803.20275,,,,,,,,,
0.00936,0.00095975,2.19055,457.46,804.2895,,,,,,,,,
0.00937,0.00095934,2.19175,457.525,805.392,,,,,,,,,
0.00938,0.00095893,2.19305,457.59,806.4945,,,,,,,,,
0.00939,0.00095851,2.1943,457.655,807.597,,,,,,,,,
0.0094,0.0009581,2.19555,457.72,808.6995,,,,,,,,,
0.00941,0.00095769,2.19685,457.79,809.802,,,,,,,,,
0.00942,0.00095727,2.1981,457.86,810.9045,,,,,,,,,
0.00943,0.00095686,2.1994,457.93,812.02275,,,,,,,,,
0.00944,0.00095644,2.20075,458,813.12525,,,,,,,,,
0.00945,0.00095603,2.202,458.07,814.22775,,,,,,,,,
0.00946,0.00095562,2.2033,458.145,815.346,,,,,,,,,
0.00947,0.0009552,2.20465,458.22,816.4485,,,,,,,,,
0.00948,0.00095479,2.20595,458.29,817.56675,,,,,,,,,
0.00949,0.00095437,2.20725,458.37,818.685,,,,,,,,,
0.0095,0.00095395,2.2086,458.44,819.80325,,,,,,,,,
0.00951,0.00095354,2.2099,458.52,820.90575,,,,,,,,,
0.00952,0.00095312,2.21125,458.595,822.024,,,,,,,,,
0.00953,0.00095271,2.2126,458.67,823.14225,,,,,,,,,
0.00954,0.00095229,2.2139,458.75,824.2605,,,,,,,,,
0.00955,0.00095187,2.21525,458.83,825.3945,,,,,,,,,
0.00956,0.00095146,2.21665,458.91,826.51275,,,,,,,,,
0.00957,0.00095104,2.218,458.985,827.631,,,,,,,,,
0.00958,0.00095062,2.2194,459.07,828.765,,,,,,,,,
0.00959,0.00095021,2.22075,459.15,829.88325,,,,,,,,,
0.0096,0.00094979,2.2221,459.235,831.01725,,,,,,,,,
0.00961,0.00094937,2.22355,459.32,832.1355,,,,,,,,,
0.00962,0.00094895,2.2249,459.405,833.2695,,,,,,,,,
0.00963,0.00094853,2.22635,459.495,834.4035,,,,,,,,,
0.00964,0.00094812,2.22775,459.58,835.5375,,,,,,,,,
0.00965,0.0009477,2.2292,459.675,836.6715,,,,,,,,,
0.00966,0.00094728,2.2306,459.76,837.8055,,,,,,,,,
0.00967,0.00094686,2.23205,459.855,838.9395,,,,,,,,,
0.00968,0.00094644,2.2335,459.95,840.0735,,,,,,,,,
0.00969,0.00094602,2.23495,460.045,841.22325,,,,,,,,,
0.0097,0.0009456,2.2364,460.14,842.35725,,,,,,,,,
0.00971,0.00094518,2.2379,460.245,843.49125,,,,,,,,,
0.00972,0.00094476,2.2394,460.345,844.641,,,,,,,,,
0.00973,0.00094434,2.24085,460.445,845.79075,,,,,,,,,
0.00974,0.00094392,2.24235,460.55,846.92475,,,,,,,,,
0.00975,0.0009435,2.2439,460.65,848.0745,,,,,,,,,
0.00976,0.00094308,2.24545,460.76,849.22425,,,,,,,,,
0.00977,0.00094266,2.24695,460.87,850.374,,,,,,,,,
0.00978,0.00094224,2.2485,460.975,851.52375,,,,,,,,,
0.00979,0.00094182,2.25005,461.095,852.6735,,,,,,,,,
0.0098,0.0009414,2.2516,461.205,853.82325,,,,,,,,,
0.00981,0.00094098,2.2532,461.32,854.973,,,,,,,,,
0.00982,0.00094055,2.25475,461.435,856.1385,,,,,,,,,
0.00983,0.00094013,2.25635,461.555,857.28825,,,,,,,,,
0.00984,0.00093971,2.258,461.675,858.45375,,,,,,,,,
0.00985,0.00093929,2.2596,461.795,859.6035,,,,,,,,,
0.00986,0.00093886,2.2612,461.915,860.769,,,,,,,,,
0.00987,0.00093844,2.26285,462.04,861.9345,,,,,,,,,
0.00988,0.00093802,2.26445,462.165,863.1,,,,,,,,,
0.00989,0.0009376,2.26615,462.29,864.24975,,,,,,,,,
0.0099,0.00093717,2.26775,462.42,865.41525,,,,,,,,,
0.00991,0.00093675,2.2694,462.545,866.58075,,,,,,,,,
0.00992,0.00093633,2.2711,462.67,867.762,,,,,,,,,
0.00993,0.0009359,2.27275,462.8,868.9275,,,,,,,,,
0.00994,0.00093548,2.2744,462.935,870.093,,,,,,,,,
0.00995,0.00093505,2.2761,463.06,871.27425,,,,,,,,,
0.00996,0.00093463,2.27775,463.19,872.43975,,,,,,,,,
0.00997,0.0009342,2.27945,463.325,873.621,,,,,,,,,
0.00998,0.00093378,2.2811,463.455,874.7865,,,,,,,,,
0.00999,0.00093336,2.2828,463.58,875.96775,,,,,,,,,
0.01,0.00093293,2.2845,463.715,877.149,,,,,,,,,
0.01001,0.0009325,2.28615,463.845,878.33025,,,,,,,,,
0.01002,0.00093208,2.28785,463.97,879.49575,,,,,,,,,
0.01003,0.00093165,2.28955,464.105,880.69275,,,,,,,,,
0.01004,0.00093123,2.29125,464.235,881.874,,,,,,,,,
0.01005,0.0009308,2.2929,464.36,883.05525,,,,,,,,,
0.01006,0.00093037,2.29465,464.49,884.2365,,,,,,,,,
0.01007,0.00092995,2.29635,464.62,885.41775,,,,,,,,,
0.01008,0.00092952,2.298,464.745,886.61475,,,,,,,,,
0.01009,0.00092909,2.2997,464.87,887.796,,,,,,,,,
0.0101,0.00092867,2.3014,465,888.993,,,,,,,,,
0.01011,0.00092824,2.30305,465.125,890.19,,,,,,,,,
0.01012,0.00092781,2.30475,465.25,891.387,,,,,,,,,
0.01013,0.00092739,2.3064,465.37,892.56825,,,,,,,,,
0.01014,0.00092696,2.3081,465.495,893.76525,,,,,,,,,
0.01015,0.00092653,2.30975,465.615,894.96225,,,,,,,,,
0.01016,0.0009261,2.31145,465.735,896.15925,,,,,,,,,
0.01017,0.00092567,2.31315,465.855,897.372,,,,,,,,,
0.01018,0.00092524,2.3148,465.975,898.569,,,,,,,,,
0.01019,0.00092482,2.31645,466.095,899.766,,,,,,,,,
0.0102,0.00092439,2.3181,466.215,900.97875,,,,,,,,,
0.01021,0.00092396,2.31975,466.33,902.17575,,,,,,,,,
0.01022,0.00092353,2.3214,466.45,903.3885,,,,,,,,,
0.01023,0.0009231,2.3231,466.56,904.60125,,,,,,,,,
0.01024,0.00092267,2.32475,466.675,905.79825,,,,,,,,,
0.01025,0.00092224,2.3264,466.79,907.011,,,,,,,,,
0.01026,0.00092181,2.32805,466.91,908.22375,,,,,,,,,
0.01027,0.00092138,2.32975,467.025,909.4365,,,,,,,,,
0.01028,0.00092095,2.3314,467.14,910.64925,,,,,,,,,
0.01029,0.00092052,2.33305,467.255,911.862,,,,,,,,,
0.0103,0.00092009,2.33475,467.37,913.0905,,,,,,,,,
0.01031,0.00091966,2.3364,467.48,914.30325,,,,,,,,,
0.01032,0.00091922,2.3381,467.595,915.53175,,,,,,,,,
0.01033,0.00091879,2.33975,467.71,916.7445,,,,,,,,,
0.01034,0.00091836,2.3415,467.825,917.973,,,,,,,,,
0.01035,0.00091793,2.34315,467.94,919.18575,,,,,,,,,
0.01036,0.0009175,2.34485,468.06,920.41425,,,,,,,,,
0.01037,0.00091707,2.3465,468.175,921.64275,,,,,,,,,
0.01038,0.00091663,2.34825,468.29,922.87125,,,,,,,,,
0.01039,0.0009162,2.34995,468.41,924.09975,,,,,,,,,
0.0104,0.00091577,2.35165,468.53,925.32825,,,,,,,,,
0.01041,0.00091534,2.3534,468.65,926.55675,,,,,,,,,
0.01042,0.0009149,2.35505,468.77,927.801,,,,,,,,,
0.01043,0.00091447,2.3568,468.895,929.0295,,,,,,,,,
0.01044,0.00091404,2.35855,469.015,930.27375,,,,,,,,,
0.01045,0.0009136,2.36025,469.135,931.50225,,,,,,,,,
0.01046,0.00091317,2.36205,469.26,932.7465,,,,,,,,,
0.01047,0.00091273,2.36375,469.38,933.99075,,,,,,,,,
0.01048,0.0009123,2.36555,469.505,935.21925,,,,,,,,,
0.01049,0.00091187,2.36725,469.63,936.4635,,,,,,,,,
0.0105,0.00091143,2.36905,469.75,937.70775,,,,,,,,,
0.01051,0.000911,2.3708,469.87,938.952,,,,,,,,,
0.01052,0.00091056,2.37255,469.995,940.212,,,,,,,,,
0.01053,0.00091013,2.3743,470.115,941.45625,,,,,,,,,
0.01054,0.00090969,2.37605,470.24,942.7005,,,,,,,,,
0.01055,0.00090926,2.3778,470.355,943.9605,,,,,,,,,
0.01056,0.00090882,2.3795,470.475,945.20475,,,,,,,,,
0.01057,0.00090838,2.3813,470.59,946.46475,,,,,,,,,
0.01058,0.00090795,2.383,470.71,947.709,,,,,,,,,
0.01059,0.00090751,2.38475,470.82,948.969,,,,,,,,,
0.0106,0.00090708,2.38645,470.935,950.229,,,,,,,,,
0.01061,0.00090664,2.38815,471.04,951.489,,,,,,,,,
0.01062,0.0009062,2.3898,471.145,952.749,,,,,,,,,
0.01063,0.00090577,2.3915,471.25,954.009,,,,,,,,,
0.01064,0.00090533,2.39315,471.35,955.269,,,,,,,,,
0.01065,0.00090489,2.39485,471.445,956.54475,,,,,,,,,
0.01066,0.00090445,2.39645,471.545,957.80475,,,,,,,,,
0.01067,0.00090402,2.3981,471.63,959.0805,,,,,,,,,
0.01068,0.00090358,2.3997,471.715,960.3405,,,,,,,,,
0.01069,0.00090314,2.4013,471.8,961.61625,,,,,,,,,
0.0107,0.0009027,2.40285,471.88,962.892,,,,,,,,,
0.01071,0.00090226,2.4044,471.955,964.16775,,,,,,,,,
0.01072,0.00090183,2.40595,472.025,965.4435,,,,,,,,,
0.01073,0.00090139,2.40745,472.095,966.71925,,,,,,,,,
0.01074,0.00090095,2.40895,472.16,967.995,,,,,,,,,
0.01075,0.00090051,2.41045,472.22,969.27075,,,,,,,,,
0.01076,0.00090007,2.41195,472.27,970.5465,,,,,,,,,
0.01077,0.00089963,2.4134,472.325,971.838,,,,,,,,,
0.01078,0.00089919,2.4148,472.375,973.11375,,,,,,,,,
0.01079,0.00089875,2.41625,472.42,974.40525,,,,,,,,,
0.0108,0.00089831,2.41765,472.465,975.681,,,,,,,,,
0.01081,0.00089787,2.419,472.5,976.9725,,,,,,,,,
0.01082,0.00089743,2.42035,472.54,978.264,,,,,,,,,
0.01083,0.00089699,2.4218,472.575,979.5555,,,,,,,,,
0.01084,0.00089655,2.42315,472.605,980.847,,,,,,,,,
0.01085,0.00089611,2.4245,472.64,982.1385,,,,,,,,,
0.01086,0.00089567,2.4258,472.665,983.43,,,,,,,,,
0.01087,0.00089523,2.4271,472.695,984.73725,,,,,,,,,
0.01088,0.00089479,2.42845,472.72,986.02875,,,,,,,,,
0.01089,0.00089434,2.4298,472.74,987.336,,,,,,,,,
0.0109,0.0008939,2.4311,472.765,988.6275,,,,,,,,,
0.01091,0.00089346,2.43245,472.79,989.93475,,,,,,,,,
0.01092,0.00089302,2.4338,472.81,991.242,,,,,,,,,
0.01093,0.00089258,2.4351,472.835,992.5335,,,,,,,,,
0.01094,0.00089213,2.43645,472.86,993.84075,,,,,,,,,
0.01095,0.00089169,2.43775,472.885,995.148,,,,,,,,,
0.01096,0.00089125,2.4391,472.905,996.471,,,,,,,,,
0.01097,0.00089081,2.44045,472.935,997.77825,,,,,,,,,
0.01098,0.00089036,2.44185,472.96,999.0855,,,,,,,,,
0.01099,0.00088992,2.4432,472.995,1000.4085,,,,,,,,,
0.011,0.00088948,2.4446,473.025,1001.71575,,,,,,,,,
0.01101,0.00088903,2.44595,473.055,1003.03875,,,,,,,,,
0.01102,0.00088859,2.4474,473.09,1004.346,,,,,,,,,
0.01103,0.00088815,2.44875,473.13,1005.669,,,,,,,,,
0.01104,0.0008877,2.4502,473.17,1006.992,,,,,,,,,
0.01105,0.00088726,2.4517,473.21,1008.315,,,,,,,,,
0.01106,0.00088681,2.4531,473.255,1009.638,,,,,,,,,
0.01107,0.00088637,2.4546,473.3,1010.961,,,,,,,,,
0.01108,0.00088592,2.4561,473.35,1012.29975,,,,,,,,,
0.01109,0.00088548,2.4576,473.4,1013.62275,,,,,,,,,
0.0111,0.00088503,2.4591,473.455,1014.94575,,,,,,,,,
0.01111,0.00088459,2.4606,473.51,1016.2845,,,,,,,,,
0.01112,0.00088414,2.46215,473.57,1017.62325,,,,,,,,,
0.01113,0.0008837,2.46375,473.63,1018.94625,,,,,,,,,
0.01114,0.00088325,2.4653,473.69,1020.285,,,,,,,,,
0.01115,0.00088281,2.4669,473.76,1021.62375,,,,,,,,,
0.01116,0.00088236,2.46845,473.825,1022.9625,,,,,,,,,
0.01117,0.00088192,2.47015,473.895,1024.30125,,,,,,,,,
0.01118,0.00088147,2.47175,473.965,1025.64,,,,,,,,,
0.01119,0.00088102,2.47335,474.035,1026.9945,,,,,,,,,
0.0112,0.00088058,2.475,474.11,1028.33325,,,,,,,,,
0.01121,0.00088013,2.4767,474.19,1029.672,,,,,,,,,
0.01122,0.00087968,2.4783,474.265,1031.0265,,,,,,,,,
0.01123,0.00087924,2.48,474.345,1032.381,,,,,,,,,
0.01124,0.00087879,2.4817,474.42,1033.71975,,,,,,,,,
0.01125,0.00087834,2.4834,474.5,1035.07425,,,,,,,,,
0.01126,0.00087789,2.48505,474.58,1036.42875,,,,,,,,,
0.01127,0.00087745,2.48675,474.665,1037.78325,,,,,,,,,
0.01128,0.000877,2.48845,474.745,1039.13775,,,,,,,,,
0.01129,0.00087655,2.49015,474.825,1040.508,,,,,,,,,
0.0113,0.0008761,2.4919,474.91,1041.8625,,,,,,,,,
0.01131,0.00087565,2.49355,474.995,1043.217,,,,,,,,,
0.01132,0.00087521,2.4953,475.075,1044.58725,,,,,,,,,
0.01133,0.00087476,2.49705,475.155,1045.9575,,,,,,,,,
0.01134,0.00087431,2.4987,475.235,1047.312,,,,,,,,,
0.01135,0.00087386,2.50045,475.32,1048.68225,,,,,,,,,
0.01136,0.00087341,2.50215,475.4,1050.0525,,,,,,,,,
0.01137,0.00087296,2.5039,475.48,1051.42275,,,,,,,,,
0.01138,0.00087251,2.50555,475.56,1052.793,,,,,,,,,
0.01139,0.00087206,2.5073,475.64,1054.16325,,,,,,,,,
0.0114,0.00087161,2.50905,475.72,1055.5335,,,,,,,,,
0.01141,0.00087116,2.51075,475.795,1056.9195,,,,,,,,,
0.01142,0.00087071,2.5124,475.875,1058.28975,,,,,,,,,
0.01143,0.00087026,2.51415,475.945,1059.67575,,,,,,,,,
0.01144,0.00086981,2.51585,476.02,1061.06175,,,,,,,,,
0.01145,0.00086936,2.5175,476.095,1062.432,,,,,,,,,
0.01146,0.00086891,2.51925,476.165,1063.818,,,,,,,,,
0.01147,0.00086846,2.5209,476.24,1065.204,,,,,,,,,
0.01148,0.00086801,2.5226,476.31,1066.59,,,,,,,,,
0.01149,0.00086756,2.52425,476.375,1067.976,,,,,,,,,
0.0115,0.00086711,2.52595,476.445,1069.37775,,,,,,,,,
0.01151,0.00086665,2.52765,476.515,1070.76375,,,,,,,,,
0.01152,0.0008662,2.5293,476.58,1072.14975,,,,,,,,,
0.01153,0.00086575,2.53095,476.645,1073.5515,,,,,,,,,
0.01154,0.0008653,2.5326,476.71,1074.9375,,,,,,,,,
0.01155,0.00086485,2.53425,476.765,1076.33925,,,,,,,,,
0.01156,0.00086439,2.53595,476.83,1077.741,,,,,,,,,
0.01157,0.00086394,2.5376,476.89,1079.14275,,,,,,,,,
0.01158,0.00086349,2.53925,476.95,1080.5445,,,,,,,,,
0.01159,0.00086304,2.5409,477.01,1081.94625,,,,,,,,,
0.0116,0.00086258,2.54255,477.07,1083.348,,,,,,,,,
0.01161,0.00086213,2.5442,477.125,1084.7655,,,,,,,,,
0.01162,0.00086168,2.54585,477.18,1086.16725,,,,,,,,,
0.01163,0.00086122,2.54745,477.24,1087.58475,,,,,,,,,
0.01164,0.00086077,2.54915,477.295,1088.9865,,,,,,,,,
0.01165,0.00086032,2.55075,477.35,1090.404,,,,,,,,,
0.01166,0.00085986,2.5524,477.405,1091.8215,,,,,,,,,
0.01167,0.00085941,2.5541,477.46,1093.239,,,,,,,,,
0.01168,0.00085895,2.5557,477.51,1094.6565,,,,,,,,,
0.01169,0.0008585,2.55735,477.57,1096.074,,,,,,,,,
0.0117,0.00085805,2.559,477.625,1097.4915,,,,,,,,,
0.01171,0.00085759,2.56065,477.68,1098.909,,,,,,,,,
0.01172,0.00085714,2.5623,477.735,1100.34225,,,,,,,,,
0.01173,0.00085668,2.56395,477.79,1101.75975,,,,,,,,,
0.01174,0.00085623,2.5656,477.845,1103.193,,,,,,,,,
0.01175,0.00085577,2.5673,477.9,1104.62625,,,,,,,,,
0.01176,0.00085532,2.56895,477.955,1106.0595,,,,,,,,,
0.01177,0.00085486,2.5706,478.01,1107.49275,,,,,,,,,
0.01178,0.00085441,2.57235,478.065,1108.926,,,,,,,,,
0.01179,0.00085395,2.574,478.125,1110.35925,,,,,,,,,
0.0118,0.00085349,2.5757,478.18,1111.7925,,,,,,,,,
0.01181,0.00085304,2.57735,478.235,1113.22575,,,,,,,,,
0.01182,0.00085258,2.5791,478.3,1114.67475,,,,,,,,,
0.01183,0.00085213,2.58075,478.355,1116.108,,,,,,,,,
0.01184,0.00085167,2.5825,478.415,1117.557,,,,,,,,,
0.01185,0.00085121,2.5842,478.475,1119.006,,,,,,,,,
0.01186,0.00085076,2.58595,478.54,1120.455,,,,,,,,,
0.01187,0.0008503,2.58765,478.605,1121.88825,,,,,,,,,
0.01188,0.00084984,2.5894,478.665,1123.353,,,,,,,,,
0.01189,0.00084938,2.59115,478.73,1124.802,,,,,,,,,
0.0119,0.00084893,2.5929,478.79,1126.251,,,,,,,,,
0.01191,0.00084847,2.59465,478.86,1127.7,,,,,,,,,
0.01192,0.00084801,2.59645,478.925,1129.16475,,,,,,,,,
0.01193,0.00084755,2.59815,478.99,1130.61375,,,,,,,,,
0.01194,0.0008471,2.59995,479.06,1132.0785,,,,,,,,,
0.01195,0.00084664,2.60175,479.13,1133.54325,,,,,,,,,
0.01196,0.00084618,2.60355,479.195,1135.008,,,,,,,,,
0.01197,0.00084572,2.60535,479.265,1136.47275,,,,,,,,,
0.01198,0.00084526,2.6071,479.34,1137.9375,,,,,,,,,
0.01199,0.0008448,2.6089,479.405,1139.40225,,,,,,,,,
0.012,0.00084435,2.6107,479.48,1140.867,,,,,,,,,
0.01201,0.00084389,2.61255,479.55,1142.3475,,,,,,,,,
0.01202,0.00084343,2.61435,479.615,1143.81225,,,,,,,,,
0.01203,0.00084297,2.61615,479.69,1145.29275,,,,,,,,,
0.01204,0.00084251,2.618,479.765,1146.7575,,,,,,,,,
0.01205,0.00084205,2.6198,479.835,1148.238,,,,,,,,,
0.01206,0.00084159,2.62165,479.905,1149.7185,,,,,,,,,
0.01207,0.00084113,2.6235,479.975,1151.199,,,,,,,,,
0.01208,0.00084067,2.6253,480.05,1152.6795,,,,,,,,,
0.01209,0.00084021,2.62715,480.12,1154.17575,,,,,,,,,
0.0121,0.00083975,2.629,480.19,1155.65625,,,,,,,,,
0.01211,0.00083929,2.6308,480.265,1157.13675,,,,,,,,,
0.01212,0.00083883,2.63265,480.33,1158.633,,,,,,,,,
0.01213,0.00083837,2.6345,480.405,1160.1135,,,,,,,,,
0.01214,0.00083791,2.6363,480.47,1161.60975,,,,,,,,,
0.01215,0.00083745,2.63815,480.545,1163.106,,,,,,,,,
0.01216,0.00083699,2.63995,480.615,1164.60225,,,,,,,,,
0.01217,0.00083653,2.64185,480.68,1166.0985,,,,,,,,,
0.01218,0.00083607,2.64365,480.75,1167.59475,,,,,,,,,
0.01219,0.00083561,2.6455,480.815,1169.10675,,,,,,,,,
0.0122,0.00083514,2.6473,480.885,1170.603,,,,,,,,,
0.01221,0.00083468,2.6492,480.95,1172.115,,,,,,,,,
0.01222,0.00083422,2.651,481.02,1173.61125,,,,,,,,,
0.01223,0.00083376,2.6528,481.085,1175.12325,,,,,,,,,
0.01224,0.0008333,2.6547,481.15,1176.63525,,,,,,,,,
0.01225,0.00083284,2.6565,481.22,1178.14725,,,,,,,,,
0.01226,0.00083237,2.6584,481.28,1179.65925,,,,,,,,,
0.01227,0.00083191,2.6602,481.35,1181.17125,,,,,,,,,
0.01228,0.00083145,2.66205,481.415,1182.68325,,,,,,,,,
0.01229,0.00083099,2.6639,481.48,1184.19525,,,,,,,,,
0.0123,0.00083053,2.66575,481.545,1185.723,,,,,,,,,
0.01231,0.00083006,2.6676,481.61,1187.235,,,,,,,,,
0.01232,0.0008296,2.66945,481.68,1188.76275,,,,,,,,,
0.01233,0.00082914,2.6713,481.74,1190.2905,,,,,,,,,
0.01234,0.00082867,2.67315,481.805,1191.81825,,,,,,,,,
0.01235,0.00082821,2.67505,481.875,1193.346,,,,,,,,,
0.01236,0.00082775,2.6769,481.94,1194.87375,,,,,,,,,
0.01237,0.00082728,2.6788,482.01,1196.4015,,,,,,,,,
0.01238,0.00082682,2.68065,482.08,1197.945,,,,,,,,,
0.01239,0.00082636,2.6826,482.145,1199.47275,,,,,,,,,
0.0124,0.00082589,2.68445,482.215,1201.01625,,,,,,,,,
0.01241,0.00082543,2.68635,482.28,1202.544,,,,,,,,,
0.01242,0.00082496,2.6883,482.355,1204.0875,,,,,,,,,
0.01243,0.0008245,2.69015,482.42,1205.631,,,,,,,,,
0.01244,0.00082404,2.6921,482.495,1207.1745,,,,,,,,,
0.01245,0.00082357,2.69405,482.565,1208.718,,,,,,,,,
0.01246,0.00082311,2.69595,482.64,1210.2615,,,,,,,,,
0.01247,0.00082264,2.6979,482.71,1211.805,,,,,,,,,
0.01248,0.00082218,2.69985,482.785,1213.36425,,,,,,,,,
0.01249,0.00082171,2.7018,482.865,1214.90775,,,,,,,,,
0.0125,0.00082125,2.70375,482.935,1216.467,,,,,,,,,
0.01251,0.00082078,2.7057,483.01,1218.02625,,,,,,,,,
0.01252,0.00082032,2.70765,483.09,1219.5855,,,,,,,,,
0.01253,0.00081985,2.70965,483.165,1221.14475,,,,,,,,,
0.01254,0.00081939,2.7116,483.245,1222.704,,,,,,,,,
0.01255,0.00081892,2.7136,483.32,1224.26325,,,,,,,,,
0.01256,0.00081845,2.7156,483.4,1225.8225,,,,,,,,,
0.01257,0.00081799,2.7176,483.475,1227.3975,,,,,,,,,
0.01258,0.00081752,2.71955,483.56,1228.95675,,,,,,,,,
0.01259,0.00081706,2.7216,483.635,1230.53175,,,,,,,,,
0.0126,0.00081659,2.7236,483.72,1232.10675,,,,,,,,,
0.01261,0.00081612,2.72565,483.795,1233.68175,,,,,,,,,
0.01262,0.00081566,2.7276,483.88,1235.25675,,,,,,,,,
0.01263,0.00081519,2.72965,483.96,1236.83175,,,,,,,,,
0.01264,0.00081472,2.73165,484.04,1238.40675,,,,,,,,,
0.01265,0.00081425,2.73375,484.125,1239.98175,,,,,,,,,
0.01266,0.00081379,2.73575,484.205,1241.5725,,,,,,,,,
0.01267,0.00081332,2.7378,484.285,1243.1475,,,,,,,,,
0.01268,0.00081285,2.73985,484.365,1244.73825,,,,,,,,,
0.01269,0.00081239,2.7419,484.45,1246.329,,,,,,,,,
0.0127,0.00081192,2.74395,484.535,1247.91975,,,,,,,,,
0.01271,0.00081145,2.746,484.61,1249.5105,,,,,,,,,
0.01272,0.00081098,2.74805,484.695,1251.10125,,,,,,,,,
0.01273,0.00081051,2.7501,484.78,1252.692,,,,,,,,,
0.01274,0.00081005,2.7522,484.86,1254.2985,,,,,,,,,
0.01275,0.00080958,2.75425,484.945,1255.88925,,,,,,,,,
0.01276,0.00080911,2.7563,485.025,1257.49575,,,,,,,,,
0.01277,0.00080864,2.7584,485.11,1259.0865,,,,,,,,,
0.01278,0.00080817,2.7605,485.195,1260.693,,,,,,,,,
0.01279,0.0008077,2.76255,485.275,1262.2995,,,,,,,,,
0.0128,0.00080723,2.76465,485.36,1263.906,,,,,,,,,
0.01281,0.00080676,2.76675,485.445,1265.5125,,,,,,,,,
0.01282,0.0008063,2.76885,485.53,1267.13475,,,,,,,,,
0.01283,0.00080583,2.7709,485.61,1268.74125,,,,,,,,,
0.01284,0.00080536,2.773,485.695,1270.3635,,,,,,,,,
0.01285,0.00080489,2.7751,485.775,1271.97,,,,,,,,,
0.01286,0.00080442,2.77725,485.86,1273.59225,,,,,,,,,
0.01287,0.00080395,2.77935,485.945,1275.2145,,,,,,,,,
0.01288,0.00080348,2.7814,486.03,1276.83675,,,,,,,,,
0.01289,0.00080301,2.78355,486.115,1278.459,,,,,,,,,
0.0129,0.00080254,2.78565,486.195,1280.08125,,,,,,,,,
0.01291,0.00080207,2.78775,486.28,1281.71925,,,,,,,,,
0.01292,0.0008016,2.7899,486.36,1283.3415,,,,,,,,,
0.01293,0.00080113,2.79205,486.445,1284.9795,,,,,,,,,
0.01294,0.00080065,2.79415,486.53,1286.60175,,,,,,,,,
0.01295,0.00080018,2.7963,486.61,1288.23975,,,,,,,,,
0.01296,0.00079971,2.7984,486.69,1289.87775,,,,,,,,,
0.01297,0.00079924,2.80055,486.775,1291.51575,,,,,,,,,
0.01298,0.00079877,2.8027,486.855,1293.1695,,,,,,,,,
0.01299,0.0007983,2.8048,486.94,1294.8075,,,,,,,,,
0.013,0.00079783,2.80695,487.025,1296.4455,,,,,,,,,
0.01301,0.00079736,2.80905,487.105,1298.09925,,,,,,,,,
0.01302,0.00079688,2.81125,487.19,1299.753,,,,,,,,,
0.01303,0.00079641,2.81335,487.275,1301.391,,,,,,,,,
0.01304,0.00079594,2.81555,487.355,1303.04475,,,,,,,,,
0.01305,0.00079547,2.8177,487.435,1304.6985,,,,,,,,,
0.01306,0.000795,2.81985,487.52,1306.35225,,,,,,,,,
0.01307,0.00079452,2.822,487.605,1308.02175,,,,,,,,,
0.01308,0.00079405,2.8242,487.69,1309.6755,,,,,,,,,
0.01309,0.00079358,2.8264,487.775,1311.345,,,,,,,,,
0.0131,0.00079311,2.82855,487.86,1312.99875,,,,,,,,,
0.01311,0.00079263,2.83075,487.95,1314.66825,,,,,,,,,
0.01312,0.00079216,2.83295,488.035,1316.33775,,,,,,,,,
0.01313,0.00079169,2.83515,488.12,1318.00725,,,,,,,,,
0.01314,0.00079121,2.83735,488.21,1319.67675,,,,,,,,,
0.01315,0.00079074,2.8396,488.295,1321.34625,,,,,,,,,
0.01316,0.00079027,2.8418,488.385,1323.0315,,,,,,,,,
0.01317,0.00078979,2.84405,488.48,1324.701,,,,,,,,,
0.01318,0.00078932,2.8463,488.565,1326.38625,,,,,,,,,
0.01319,0.00078885,2.84855,488.66,1328.0715,,,,,,,,,
0.0132,0.00078837,2.85085,488.755,1329.741,,,,,,,,,
0.01321,0.0007879,2.8531,488.85,1331.42625,,,,,,,,,
0.01322,0.00078742,2.8554,488.945,1333.12725,,,,,,,,,
