t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0,0.0012236,1.57955,446.3425,208.215,,,,,,,,,
1.00E-05,0.0012237,1.5803,446.5675,208.365,,,,,,,,,
2.00E-05,0.0012235,1.5811,446.7425,208.17,,,,,,,,,
3.00E-05,0.0012234,1.581875,446.91,208.41,,,,,,,,,
4.00E-05,0.0012233,1.5826,447.0775,208.65,,,,,,,,,
5.00E-05,0.0012232,1.583325,447.235,208.875,,,,,,,,,
6.00E-05,0.001223,1.58405,447.3875,209.115,,,,,,,,,
7.00E-05,0.0012229,1.5847,447.53,209.355,,,,,,,,,
8.00E-05,0.0012228,1.58535,447.66,209.595,,,,,,,,,
9.00E-05,0.0012227,1.5859,447.7825,209.835,,,,,,,,,
0.0001,0.0012225,1.586475,447.89,210.075,,,,,,,,,
0.00011,0.0012224,1.586975,447.9825,210.315,,,,,,,,,
0.00012,0.0012223,1.587425,448.0625,210.555,,,,,,,,,
0.00013,0.0012222,1.5878,448.1275,210.795,,,,,,,,,
0.00014,0.001222,1.588175,448.18,211.05,,,,,,,,,
0.00015,0.0012219,1.58845,448.22,211.29,,,,,,,,,
0.00016,0.0012218,1.5887,448.2425,211.53,,,,,,,,,
0.00017,0.0012216,1.588925,448.25,211.785,,,,,,,,,
0.00018,0.0012215,1.58905,448.2475,212.025,,,,,,,,,
0.00019,0.0012214,1.589175,448.2325,212.265,,,,,,,,,
0.0002,0.0012213,1.589225,448.205,212.52,,,,,,,,,
0.00021,0.0012211,1.589275,448.1725,212.76,,,,,,,,,
0.00022,0.001221,1.589275,448.125,213.015,,,,,,,,,
0.00023,0.0012209,1.589275,448.0775,213.255,,,,,,,,,
0.00024,0.0012208,1.58925,448.02,213.51,,,,,,,,,
0.00025,0.0012206,1.5892,447.9625,213.765,,,,,,,,,
0.00026,0.0012205,1.589175,447.905,214.005,,,,,,,,,
0.00027,0.0012204,1.58915,447.8425,214.26,,,,,,,,,
0.00028,0.0012202,1.5891,447.7875,214.515,,,,,,,,,
0.00029,0.0012201,1.58905,447.735,214.77,,,,,,,,,
0.0003,0.00122,1.589075,447.69,215.025,,,,,,,,,
0.00031,0.0012198,1.5891,447.65,215.28,,,,,,,,,
0.00032,0.0012197,1.589175,447.62,215.535,,,,,,,,,
0.00033,0.0012196,1.589275,447.6025,215.79,,,,,,,,,
0.00034,0.0012194,1.5894,447.5925,216.045,,,,,,,,,
0.00035,0.0012193,1.589575,447.5925,216.3,,,,,,,,,
0.00036,0.0012192,1.5898,447.6075,216.555,,,,,,,,,
0.00037,0.0012191,1.590075,447.6325,216.81,,,,,,,,,
0.00038,0.0012189,1.590375,447.67,217.065,,,,,,,,,
0.00039,0.0012188,1.59075,447.72,217.335,,,,,,,,,
0.0004,0.0012187,1.59115,447.7825,217.59,,,,,,,,,
0.00041,0.0012185,1.59155,447.85,217.845,,,,,,,,,
0.00042,0.0012184,1.592025,447.925,218.115,,,,,,,,,
0.00043,0.0012182,1.592475,448.01,218.37,,,,,,,,,
0.00044,0.0012181,1.593,448.105,218.64,,,,,,,,,
0.00045,0.001218,1.593475,448.1975,218.895,,,,,,,,,
0.00046,0.0012178,1.594025,448.2925,219.165,,,,,,,,,
0.00047,0.0012177,1.594575,448.39,219.435,,,,,,,,,
0.00048,0.0012176,1.595075,448.485,219.69,,,,,,,,,
0.00049,0.0012174,1.595575,448.58,219.96,,,,,,,,,
0.0005,0.0012173,1.596025,448.665,220.23,,,,,,,,,
0.00051,0.0012172,1.596525,448.7475,220.5,,,,,,,,,
0.00052,0.001217,1.596975,448.8225,220.77,,,,,,,,,
0.00053,0.0012169,1.597375,448.885,221.04,,,,,,,,,
0.00054,0.0012167,1.597775,448.9425,221.31,,,,,,,,,
0.00055,0.0012166,1.598125,448.985,221.58,,,,,,,,,
0.00056,0.0012165,1.598425,449.0225,221.85,,,,,,,,,
0.00057,0.0012163,1.598725,449.0425,222.12,,,,,,,,,
0.00058,0.0012162,1.5989,449.055,222.39,,,,,,,,,
0.00059,0.001216,1.599125,449.06,222.66,,,,,,,,,
0.0006,0.0012159,1.59925,449.05,222.945,,,,,,,,,
0.00061,0.0012158,1.599375,449.0375,223.215,,,,,,,,,
0.00062,0.0012156,1.5995,449.01,223.485,,,,,,,,,
0.00063,0.0012155,1.5996,448.985,223.77,,,,,,,,,
0.00064,0.0012153,1.599675,448.95,224.04,,,,,,,,,
0.00065,0.0012152,1.599725,448.915,224.325,,,,,,,,,
0.00066,0.001215,1.599775,448.875,224.595,,,,,,,,,
0.00067,0.0012149,1.59985,448.84,224.88,,,,,,,,,
0.00068,0.0012148,1.5999,448.805,225.165,,,,,,,,,
0.00069,0.0012146,1.599975,448.775,225.435,,,,,,,,,
0.0007,0.0012145,1.600075,448.75,225.72,,,,,,,,,
0.00071,0.0012143,1.6002,448.7325,226.005,,,,,,,,,
0.00072,0.0012142,1.600375,448.7275,226.29,,,,,,,,,
0.00073,0.001214,1.60055,448.7275,226.575,,,,,,,,,
0.00074,0.0012139,1.600825,448.7375,226.86,,,,,,,,,
0.00075,0.0012137,1.6011,448.7625,227.145,,,,,,,,,
0.00076,0.0012136,1.601425,448.7975,227.43,,,,,,,,,
0.00077,0.0012134,1.601775,448.8425,227.715,,,,,,,,,
0.00078,0.0012133,1.60215,448.9025,228,,,,,,,,,
0.00079,0.0012131,1.602625,448.97,228.3,,,,,,,,,
0.0008,0.001213,1.603125,449.05,228.585,,,,,,,,,
0.00081,0.0012128,1.603625,449.1425,228.87,,,,,,,,,
0.00082,0.0012127,1.604175,449.245,229.17,,,,,,,,,
0.00083,0.0012125,1.60475,449.35,229.455,,,,,,,,,
0.00084,0.0012124,1.605375,449.465,229.74,,,,,,,,,
0.00085,0.0012122,1.606025,449.58,230.04,,,,,,,,,
0.00086,0.0012121,1.60665,449.7025,230.34,,,,,,,,,
0.00087,0.0012119,1.607275,449.825,230.625,,,,,,,,,
0.00088,0.0012118,1.6079,449.945,230.925,,,,,,,,,
0.00089,0.0012116,1.608525,450.06,231.225,,,,,,,,,
0.0009,0.0012115,1.609125,450.1775,231.525,,,,,,,,,
0.00091,0.0012113,1.609725,450.2825,231.81,,,,,,,,,
0.00092,0.0012112,1.6103,450.3825,232.11,,,,,,,,,
0.00093,0.001211,1.610825,450.4725,232.41,,,,,,,,,
0.00094,0.0012109,1.6113,450.55,232.71,,,,,,,,,
0.00095,0.0012107,1.61175,450.6175,233.01,,,,,,,,,
0.00096,0.0012105,1.61215,450.6725,233.31,,,,,,,,,
0.00097,0.0012104,1.612525,450.7125,233.625,,,,,,,,,
0.00098,0.0012102,1.612825,450.74,233.925,,,,,,,,,
0.00099,0.0012101,1.6131,450.755,234.225,,,,,,,,,
0.001,0.0012099,1.613275,450.7575,234.525,,,,,,,,,
0.00101,0.0012098,1.61345,450.745,234.84,,,,,,,,,
0.00102,0.0012096,1.613575,450.7225,235.14,,,,,,,,,
0.00103,0.0012095,1.613675,450.685,235.455,,,,,,,,,
0.00104,0.0012093,1.613725,450.6425,235.755,,,,,,,,,
0.00105,0.0012091,1.613725,450.59,236.07,,,,,,,,,
0.00106,0.001209,1.613725,450.53,236.37,,,,,,,,,
0.00107,0.0012088,1.613725,450.4675,236.685,,,,,,,,,
0.00108,0.0012087,1.6137,450.3975,237,,,,,,,,,
0.00109,0.0012085,1.61365,450.33,237.315,,,,,,,,,
0.0011,0.0012083,1.613625,450.2625,237.615,,,,,,,,,
0.00111,0.0012082,1.6136,450.195,237.93,,,,,,,,,
0.00112,0.001208,1.6136,450.1325,238.245,,,,,,,,,
0.00113,0.0012078,1.613625,450.075,238.56,,,,,,,,,
0.00114,0.0012077,1.613625,450.03,238.875,,,,,,,,,
0.00115,0.0012075,1.6137,449.99,239.205,,,,,,,,,
0.00116,0.0012074,1.61385,449.96,239.52,,,,,,,,,
0.00117,0.0012072,1.613975,449.94,239.835,,,,,,,,,
0.00118,0.001207,1.61415,449.9325,240.15,,,,,,,,,
0.00119,0.0012069,1.614425,449.935,240.48,,,,,,,,,
0.0012,0.0012067,1.614675,449.95,240.795,,,,,,,,,
0.00121,0.0012065,1.615,449.975,241.11,,,,,,,,,
0.00122,0.0012064,1.615325,450.01,241.44,,,,,,,,,
0.00123,0.0012062,1.6157,450.055,241.755,,,,,,,,,
0.00124,0.001206,1.61615,450.105,242.085,,,,,,,,,
0.00125,0.0012059,1.616575,450.165,242.415,,,,,,,,,
0.00126,0.0012057,1.617025,450.235,242.73,,,,,,,,,
0.00127,0.0012055,1.6175,450.3,243.06,,,,,,,,,
0.00128,0.0012054,1.617975,450.3725,243.39,,,,,,,,,
0.00129,0.0012052,1.61845,450.4425,243.72,,,,,,,,,
0.0013,0.001205,1.61895,450.51,244.05,,,,,,,,,
0.00131,0.0012049,1.6194,450.5725,244.38,,,,,,,,,
0.00132,0.0012047,1.6198,450.6325,244.71,,,,,,,,,
0.00133,0.0012045,1.620225,450.6825,245.04,,,,,,,,,
0.00134,0.0012044,1.6206,450.7275,245.37,,,,,,,,,
0.00135,0.0012042,1.621,450.76,245.7,,,,,,,,,
0.00136,0.001204,1.621275,450.7825,246.045,,,,,,,,,
0.00137,0.0012039,1.621525,450.795,246.375,,,,,,,,,
0.00138,0.0012037,1.62175,450.7925,246.705,,,,,,,,,
0.00139,0.0012035,1.62195,450.7775,247.05,,,,,,,,,
0.0014,0.0012033,1.622075,450.755,247.38,,,,,,,,,
0.00141,0.0012032,1.622225,450.7175,247.725,,,,,,,,,
0.00142,0.001203,1.622275,450.67,248.055,,,,,,,,,
0.00143,0.0012028,1.622275,450.6125,248.4,,,,,,,,,
0.00144,0.0012026,1.6223,450.55,248.73,,,,,,,,,
0.00145,0.0012025,1.622275,450.4775,249.075,,,,,,,,,
0.00146,0.0012023,1.62225,450.4,249.42,,,,,,,,,
0.00147,0.0012021,1.622175,450.325,249.765,,,,,,,,,
0.00148,0.0012019,1.622125,450.2425,250.11,,,,,,,,,
0.00149,0.0012018,1.622075,450.165,250.455,,,,,,,,,
0.0015,0.0012016,1.622025,450.0875,250.8,,,,,,,,,
0.00151,0.0012014,1.622,450.0125,251.145,,,,,,,,,
0.00152,0.0012012,1.622025,449.9475,251.49,,,,,,,,,
0.00153,0.0012011,1.62205,449.89,251.835,,,,,,,,,
0.00154,0.0012009,1.622075,449.84,252.18,,,,,,,,,
0.00155,0.0012007,1.622175,449.8,252.54,,,,,,,,,
0.00156,0.0012005,1.6223,449.77,252.885,,,,,,,,,
0.00157,0.0012004,1.622475,449.7525,253.23,,,,,,,,,
0.00158,0.0012002,1.6227,449.7475,253.59,,,,,,,,,
0.00159,0.0012,1.62295,449.75,253.935,,,,,,,,,
0.0016,0.0011998,1.62325,449.76,254.295,,,,,,,,,
0.00161,0.0011996,1.623575,449.785,254.64,,,,,,,,,
0.00162,0.0011995,1.623925,449.8125,255,,,,,,,,,
0.00163,0.0011993,1.624275,449.8475,255.36,,,,,,,,,
0.00164,0.0011991,1.624675,449.89,255.72,,,,,,,,,
0.00165,0.0011989,1.6251,449.9325,256.065,,,,,,,,,
0.00166,0.0011987,1.625475,449.975,256.425,,,,,,,,,
0.00167,0.0011985,1.625875,450.015,256.785,,,,,,,,,
0.00168,0.0011984,1.626225,450.05,257.145,,,,,,,,,
0.00169,0.0011982,1.6266,450.08,257.505,,,,,,,,,
0.0017,0.001198,1.626925,450.0975,257.865,,,,,,,,,
0.00171,0.0011978,1.6272,450.1025,258.225,,,,,,,,,
0.00172,0.0011976,1.6274,450.095,258.6,,,,,,,,,
0.00173,0.0011974,1.627575,450.075,258.96,,,,,,,,,
0.00174,0.0011973,1.6277,450.035,259.32,,,,,,,,,
0.00175,0.0011971,1.62775,449.9825,259.695,,,,,,,,,
0.00176,0.0011969,1.627725,449.905,260.055,,,,,,,,,
0.00177,0.0011967,1.62765,449.815,260.415,,,,,,,,,
0.00178,0.0011965,1.627525,449.7075,260.79,,,,,,,,,
0.00179,0.0011963,1.6273,449.5775,261.165,,,,,,,,,
0.0018,0.0011961,1.627025,449.4375,261.525,,,,,,,,,
0.00181,0.001196,1.6267,449.2775,261.9,,,,,,,,,
0.00182,0.0011958,1.6264,449.1125,262.275,,,,,,,,,
0.00183,0.0011956,1.625975,448.9325,262.635,,,,,,,,,
0.00184,0.0011954,1.62555,448.75,263.01,,,,,,,,,
0.00185,0.0011952,1.6251,448.5575,263.385,,,,,,,,,
0.00186,0.001195,1.624675,448.3675,263.76,,,,,,,,,
0.00187,0.0011948,1.62425,448.1825,264.135,,,,,,,,,
0.00188,0.0011946,1.62385,448.0025,264.51,,,,,,,,,
0.00189,0.0011944,1.623475,447.8325,264.885,,,,,,,,,
0.0019,0.0011943,1.623175,447.67,265.275,,,,,,,,,
0.00191,0.0011941,1.6229,447.5275,265.65,,,,,,,,,
0.00192,0.0011939,1.6227,447.4025,266.025,,,,,,,,,
0.00193,0.0011937,1.622575,447.3,266.415,,,,,,,,,
0.00194,0.0011935,1.62255,447.2125,266.79,,,,,,,,,
0.00195,0.0011933,1.6226,447.155,267.18,,,,,,,,,
0.00196,0.0011931,1.622725,447.1225,267.555,,,,,,,,,
0.00197,0.0011929,1.62295,447.1125,267.945,,,,,,,,,
0.00198,0.0011927,1.623275,447.1275,268.32,,,,,,,,,
0.00199,0.0011925,1.6237,447.17,268.71,,,,,,,,,
0.002,0.0011923,1.624175,447.235,269.1,,,,,,,,,
0.00201,0.0011921,1.62475,447.3225,269.49,,,,,,,,,
0.00202,0.0011919,1.625425,447.4275,269.88,,,,,,,,,
0.00203,0.0011917,1.62615,447.55,270.255,,,,,,,,,
0.00204,0.0011915,1.626925,447.69,270.645,,,,,,,,,
0.00205,0.0011914,1.627725,447.8425,271.035,,,,,,,,,
0.00206,0.0011912,1.628575,448,271.44,,,,,,,,,
0.00207,0.001191,1.62945,448.1625,271.83,,,,,,,,,
0.00208,0.0011908,1.630325,448.3275,272.22,,,,,,,,,
0.00209,0.0011906,1.6312,448.4925,272.61,,,,,,,,,
0.0021,0.0011904,1.632025,448.65,273,,,,,,,,,
0.00211,0.0011902,1.632875,448.805,273.405,,,,,,,,,
0.00212,0.00119,1.633675,448.945,273.795,,,,,,,,,
0.00213,0.0011898,1.6344,449.075,274.2,,,,,,,,,
0.00214,0.0011896,1.6351,449.1875,274.59,,,,,,,,,
0.00215,0.0011894,1.635725,449.2875,274.995,,,,,,,,,
0.00216,0.0011892,1.6363,449.37,275.385,,,,,,,,,
0.00217,0.001189,1.636775,449.43,275.79,,,,,,,,,
0.00218,0.0011888,1.63725,449.4775,276.195,,,,,,,,,
0.00219,0.0011886,1.637625,449.505,276.6,,,,,,,,,
0.0022,0.0011884,1.63795,449.515,276.99,,,,,,,,,
0.00221,0.0011882,1.6382,449.51,277.395,,,,,,,,,
0.00222,0.001188,1.6384,449.49,277.8,,,,,,,,,
0.00223,0.0011878,1.63855,449.4575,278.205,,,,,,,,,
0.00224,0.0011876,1.638675,449.415,278.61,,,,,,,,,
0.00225,0.0011874,1.638775,449.3625,279.015,,,,,,,,,
0.00226,0.0011872,1.638875,449.31,279.435,,,,,,,,,
0.00227,0.001187,1.638925,449.2475,279.84,,,,,,,,,
0.00228,0.0011867,1.639,449.1875,280.245,,,,,,,,,
0.00229,0.0011865,1.63905,449.13,280.65,,,,,,,,,
0.0023,0.0011863,1.639125,449.075,281.07,,,,,,,,,
0.00231,0.0011861,1.639225,449.025,281.475,,,,,,,,,
0.00232,0.0011859,1.639375,448.985,281.895,,,,,,,,,
0.00233,0.0011857,1.63955,448.9525,282.3,,,,,,,,,
0.00234,0.0011855,1.63975,448.935,282.72,,,,,,,,,
0.00235,0.0011853,1.64,448.9225,283.14,,,,,,,,,
0.00236,0.0011851,1.6403,448.925,283.545,,,,,,,,,
0.00237,0.0011849,1.64065,448.9425,283.965,,,,,,,,,
0.00238,0.0011847,1.641,448.9675,284.385,,,,,,,,,
0.00239,0.0011845,1.64145,449.0075,284.805,,,,,,,,,
0.0024,0.0011843,1.6419,449.055,285.225,,,,,,,,,
0.00241,0.0011841,1.642425,449.1175,285.645,,,,,,,,,
0.00242,0.0011838,1.642975,449.185,286.065,,,,,,,,,
0.00243,0.0011836,1.64355,449.26,286.485,,,,,,,,,
0.00244,0.0011834,1.64415,449.345,286.905,,,,,,,,,
0.00245,0.0011832,1.64475,449.435,287.34,,,,,,,,,
0.00246,0.001183,1.645375,449.525,287.76,,,,,,,,,
0.00247,0.0011828,1.646025,449.615,288.18,,,,,,,,,
0.00248,0.0011826,1.646625,449.71,288.615,,,,,,,,,
0.00249,0.0011824,1.647275,449.8,289.035,,,,,,,,,
0.0025,0.0011822,1.647875,449.8875,289.47,,,,,,,,,
0.00251,0.0011819,1.6485,449.9675,289.89,,,,,,,,,
0.00252,0.0011817,1.6491,450.0475,290.325,,,,,,,,,
0.00253,0.0011815,1.64965,450.125,290.745,,,,,,,,,
0.00254,0.0011813,1.650225,450.195,291.18,,,,,,,,,
0.00255,0.0011811,1.650725,450.2575,291.615,,,,,,,,,
0.00256,0.0011809,1.65125,450.315,292.05,,,,,,,,,
0.00257,0.0011807,1.65175,450.3725,292.485,,,,,,,,,
0.00258,0.0011805,1.652225,450.42,292.92,,,,,,,,,
0.00259,0.0011802,1.652725,450.465,293.355,,,,,,,,,
0.0026,0.00118,1.653175,450.5075,293.79,,,,,,,,,
0.00261,0.0011798,1.653625,450.5525,294.225,,,,,,,,,
0.00262,0.0011796,1.6541,450.595,294.66,,,,,,,,,
0.00263,0.0011794,1.65455,450.6375,295.095,,,,,,,,,
0.00264,0.0011792,1.655025,450.6825,295.53,,,,,,,,,
0.00265,0.0011789,1.6555,450.7275,295.98,,,,,,,,,
0.00266,0.0011787,1.655975,450.7825,296.415,,,,,,,,,
0.00267,0.0011785,1.656525,450.84,296.865,,,,,,,,,
0.00268,0.0011783,1.657075,450.9025,297.3,,,,,,,,,
0.00269,0.0011781,1.657625,450.9725,297.75,,,,,,,,,
0.0027,0.0011778,1.65825,451.0525,298.185,,,,,,,,,
0.00271,0.0011776,1.65885,451.1375,298.635,,,,,,,,,
0.00272,0.0011774,1.6595,451.225,299.085,,,,,,,,,
0.00273,0.0011772,1.66015,451.32,299.52,,,,,,,,,
0.00274,0.001177,1.660875,451.425,299.97,,,,,,,,,
0.00275,0.0011767,1.661525,451.53,300.42,,,,,,,,,
0.00276,0.0011765,1.662275,451.64,300.87,,,,,,,,,
0.00277,0.0011763,1.663,451.7525,301.32,,,,,,,,,
0.00278,0.0011761,1.66375,451.8675,301.77,,,,,,,,,
0.00279,0.0011759,1.6645,451.985,302.22,,,,,,,,,
0.0028,0.0011756,1.665225,452.0975,302.67,,,,,,,,,
0.00281,0.0011754,1.66595,452.21,303.135,,,,,,,,,
0.00282,0.0011752,1.666625,452.3175,303.585,,,,,,,,,
0.00283,0.001175,1.66735,452.42,304.035,,,,,,,,,
0.00284,0.0011747,1.668025,452.515,304.5,,,,,,,,,
0.00285,0.0011745,1.668675,452.6025,304.95,,,,,,,,,
0.00286,0.0011743,1.6693,452.685,305.415,,,,,,,,,
0.00287,0.0011741,1.669875,452.755,305.865,,,,,,,,,
0.00288,0.0011738,1.67045,452.8225,306.33,,,,,,,,,
0.00289,0.0011736,1.67095,452.87,306.795,,,,,,,,,
0.0029,0.0011734,1.67145,452.92,307.245,,,,,,,,,
0.00291,0.0011732,1.6719,452.9575,307.71,,,,,,,,,
0.00292,0.0011729,1.672325,452.985,308.175,,,,,,,,,
0.00293,0.0011727,1.672725,453.0075,308.64,,,,,,,,,
0.00294,0.0011725,1.6731,453.0175,309.105,,,,,,,,,
0.00295,0.0011723,1.67345,453.0275,309.57,,,,,,,,,
0.00296,0.001172,1.6738,453.0275,310.035,,,,,,,,,
0.00297,0.0011718,1.6741,453.0275,310.5,,,,,,,,,
0.00298,0.0011716,1.674425,453.025,310.965,,,,,,,,,
0.00299,0.0011713,1.67475,453.0225,311.43,,,,,,,,,
0.003,0.0011711,1.675075,453.02,311.91,,,,,,,,,
0.00301,0.0011709,1.675375,453.015,312.375,,,,,,,,,
0.00302,0.0011706,1.675675,453.015,312.84,,,,,,,,,
0.00303,0.0011704,1.67605,453.0125,313.32,,,,,,,,,
0.00304,0.0011702,1.676375,453.0175,313.785,,,,,,,,,
0.00305,0.00117,1.67675,453.0275,314.265,,,,,,,,,
0.00306,0.0011697,1.677125,453.0425,314.745,,,,,,,,,
0.00307,0.0011695,1.67755,453.0625,315.21,,,,,,,,,
0.00308,0.0011693,1.67795,453.0825,315.69,,,,,,,,,
0.00309,0.001169,1.678375,453.1125,316.17,,,,,,,,,
0.0031,0.0011688,1.67885,453.145,316.65,,,,,,,,,
0.00311,0.0011686,1.679325,453.185,317.13,,,,,,,,,
0.00312,0.0011683,1.6798,453.225,317.595,,,,,,,,,
0.00313,0.0011681,1.680325,453.27,318.09,,,,,,,,,
0.00314,0.0011679,1.680875,453.3225,318.57,,,,,,,,,
0.00315,0.0011676,1.681375,453.375,319.05,,,,,,,,,
0.00316,0.0011674,1.681925,453.4275,319.53,,,,,,,,,
0.00317,0.0011671,1.682475,453.4875,320.01,,,,,,,,,
0.00318,0.0011669,1.683025,453.545,320.49,,,,,,,,,
0.00319,0.0011667,1.6836,453.605,320.985,,,,,,,,,
0.0032,0.0011664,1.684175,453.67,321.465,,,,,,,,,
0.00321,0.0011662,1.68475,453.7275,321.96,,,,,,,,,
0.00322,0.001166,1.6853,453.79,322.44,,,,,,,,,
0.00323,0.0011657,1.6859,453.8525,322.935,,,,,,,,,
0.00324,0.0011655,1.68645,453.9125,323.415,,,,,,,,,
0.00325,0.0011653,1.68705,453.9725,323.91,,,,,,,,,
0.00326,0.001165,1.687625,454.0375,324.405,,,,,,,,,
0.00327,0.0011648,1.688175,454.095,324.9,,,,,,,,,
0.00328,0.0011645,1.688775,454.1575,325.395,,,,,,,,,
0.00329,0.0011643,1.689325,454.2175,325.89,,,,,,,,,
0.0033,0.0011641,1.689875,454.28,326.37,,,,,,,,,
0.00331,0.0011638,1.690475,454.3375,326.88,,,,,,,,,
0.00332,0.0011636,1.69105,454.4,327.375,,,,,,,,,
0.00333,0.0011633,1.691625,454.46,327.87,,,,,,,,,
0.00334,0.0011631,1.692225,454.52,328.365,,,,,,,,,
0.00335,0.0011629,1.69275,454.58,328.86,,,,,,,,,
0.00336,0.0011626,1.69335,454.64,329.355,,,,,,,,,
0.00337,0.0011624,1.69395,454.6975,329.865,,,,,,,,,
0.00338,0.0011621,1.6945,454.7575,330.36,,,,,,,,,
0.00339,0.0011619,1.695075,454.815,330.87,,,,,,,,,
0.0034,0.0011616,1.695625,454.8725,331.365,,,,,,,,,
0.00341,0.0011614,1.696225,454.93,331.875,,,,,,,,,
0.00342,0.0011612,1.696775,454.9825,332.385,,,,,,,,,
0.00343,0.0011609,1.697325,455.035,332.88,,,,,,,,,
0.00344,0.0011607,1.697875,455.0875,333.39,,,,,,,,,
0.00345,0.0011604,1.698375,455.1325,333.9,,,,,,,,,
0.00346,0.0011602,1.698925,455.1775,334.41,,,,,,,,,
0.00347,0.0011599,1.699425,455.215,334.92,,,,,,,,,
0.00348,0.0011597,1.699925,455.2525,335.43,,,,,,,,,
0.00349,0.0011594,1.700425,455.2875,335.94,,,,,,,,,
0.0035,0.0011592,1.700925,455.3175,336.45,,,,,,,,,
0.00351,0.0011589,1.70135,455.3425,336.96,,,,,,,,,
0.00352,0.0011587,1.7018,455.365,337.47,,,,,,,,,
0.00353,0.0011584,1.70225,455.385,337.98,,,,,,,,,
0.00354,0.0011582,1.702675,455.405,338.505,,,,,,,,,
0.00355,0.0011579,1.703125,455.4175,339.015,,,,,,,,,
0.00356,0.0011577,1.7035,455.4325,339.54,,,,,,,,,
0.00357,0.0011574,1.703925,455.4425,340.05,,,,,,,,,
0.00358,0.0011572,1.704325,455.455,340.575,,,,,,,,,
0.00359,0.001157,1.70475,455.47,341.085,,,,,,,,,
0.0036,0.0011567,1.705175,455.48,341.61,,,,,,,,,
0.00361,0.0011564,1.705575,455.495,342.135,,,,,,,,,
0.00362,0.0011562,1.706025,455.515,342.66,,,,,,,,,
0.00363,0.0011559,1.70645,455.5375,343.17,,,,,,,,,
0.00364,0.0011557,1.706925,455.5625,343.695,,,,,,,,,
0.00365,0.0011554,1.707425,455.5925,344.22,,,,,,,,,
0.00366,0.0011552,1.70795,455.6325,344.745,,,,,,,,,
0.00367,0.0011549,1.708475,455.675,345.27,,,,,,,,,
0.00368,0.0011547,1.70905,455.7275,345.81,,,,,,,,,
0.00369,0.0011544,1.709625,455.7875,346.335,,,,,,,,,
0.0037,0.0011542,1.710275,455.8525,346.86,,,,,,,,,
0.00371,0.0011539,1.710925,455.9325,347.385,,,,,,,,,
0.00372,0.0011537,1.711625,456.02,347.925,,,,,,,,,
0.00373,0.0011534,1.712375,456.1125,348.45,,,,,,,,,
0.00374,0.0011532,1.71315,456.2175,348.99,,,,,,,,,
0.00375,0.0011529,1.71395,456.3325,349.515,,,,,,,,,
0.00376,0.0011527,1.7148,456.455,350.055,,,,,,,,,
0.00377,0.0011524,1.715675,456.5825,350.58,,,,,,,,,
0.00378,0.0011521,1.716575,456.7175,351.12,,,,,,,,,
0.00379,0.0011519,1.717475,456.8625,351.66,,,,,,,,,
0.0038,0.0011516,1.718425,457.0075,352.2,,,,,,,,,
0.00381,0.0011514,1.719375,457.16,352.74,,,,,,,,,
0.00382,0.0011511,1.7203,457.31,353.28,,,,,,,,,
0.00383,0.0011509,1.7213,457.465,353.82,,,,,,,,,
0.00384,0.0011506,1.7223,457.6225,354.36,,,,,,,,,
0.00385,0.0011503,1.72325,457.7725,354.9,,,,,,,,,
0.00386,0.0011501,1.7242,457.9225,355.44,,,,,,,,,
0.00387,0.0011498,1.725125,458.0625,355.98,,,,,,,,,
0.00388,0.0011496,1.72605,458.2,356.52,,,,,,,,,
0.00389,0.0011493,1.7269,458.33,357.075,,,,,,,,,
0.0039,0.001149,1.72775,458.4525,357.615,,,,,,,,,
0.00391,0.0011488,1.72855,458.5625,358.155,,,,,,,,,
0.00392,0.0011485,1.7293,458.6625,358.71,,,,,,,,,
0.00393,0.0011483,1.73005,458.745,359.265,,,,,,,,,
0.00394,0.001148,1.730725,458.8175,359.805,,,,,,,,,
0.00395,0.0011477,1.73135,458.88,360.36,,,,,,,,,
0.00396,0.0011475,1.7319,458.9275,360.915,,,,,,,,,
0.00397,0.0011472,1.732425,458.9575,361.455,,,,,,,,,
0.00398,0.0011469,1.732925,458.98,362.01,,,,,,,,,
0.00399,0.0011467,1.733325,458.985,362.565,,,,,,,,,
0.004,0.0011464,1.7337,458.98,363.12,,,,,,,,,
0.00401,0.0011462,1.734025,458.96,363.675,,,,,,,,,
0.00402,0.0011459,1.734375,458.9375,364.23,,,,,,,,,
0.00403,0.0011456,1.7346,458.9,364.785,,,,,,,,,
0.00404,0.0011454,1.73485,458.8575,365.355,,,,,,,,,
0.00405,0.0011451,1.73505,458.8075,365.91,,,,,,,,,
0.00406,0.0011448,1.735275,458.7575,366.465,,,,,,,,,
0.00407,0.0011446,1.735425,458.7025,367.02,,,,,,,,,
0.00408,0.0011443,1.73565,458.645,367.59,,,,,,,,,
0.00409,0.001144,1.735825,458.5925,368.145,,,,,,,,,
0.0041,0.0011438,1.73605,458.5425,368.715,,,,,,,,,
0.00411,0.0011435,1.736275,458.4975,369.285,,,,,,,,,
0.00412,0.0011432,1.73655,458.46,369.84,,,,,,,,,
0.00413,0.001143,1.73685,458.43,370.41,,,,,,,,,
0.00414,0.0011427,1.737175,458.41,370.98,,,,,,,,,
0.00415,0.0011424,1.7375,458.3975,371.55,,,,,,,,,
0.00416,0.0011422,1.737925,458.4025,372.12,,,,,,,,,
0.00417,0.0011419,1.7384,458.41,372.69,,,,,,,,,
