t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.01512,0.00070201,3.353,510.196,1257.6,,,,,,,,
0.01513,0.00070152,3.35606,510.304,1259.1,,,,,,,,
0.01514,0.00070104,3.3591,510.408,1260.7,,,,,,,,
0.01515,0.00070055,3.36212,510.512,1262.3,,,,,,,,
0.01516,0.00070006,3.36516,510.62,1263.9,,,,,,,,
0.01517,0.00069957,3.36822,510.728,1265.4,,,,,,,,
0.01518,0.00069908,3.37128,510.836,1267,,,,,,,,
0.01519,0.0006986,3.37436,510.946,1268.6,,,,,,,,
0.0152,0.00069811,3.37742,511.054,1270.2,,,,,,,,
0.01521,0.00069762,3.38054,511.166,1271.8,,,,,,,,
0.01522,0.00069713,3.38362,511.274,1273.4,,,,,,,,
0.01523,0.00069664,3.3867,511.386,1275,,,,,,,,
0.01524,0.00069615,3.38984,511.496,1276.5,,,,,,,,
0.01525,0.00069567,3.39294,511.606,1278.1,,,,,,,,
0.01526,0.00069518,3.39606,511.718,1279.7,,,,,,,,
0.01527,0.00069469,3.39918,511.828,1281.3,,,,,,,,
0.01528,0.0006942,3.40234,511.94,1282.9,,,,,,,,
0.01529,0.00069371,3.40548,512.05,1284.5,,,,,,,,
0.0153,0.00069322,3.40862,512.164,1286.1,,,,,,,,
0.01531,0.00069273,3.41178,512.276,1287.8,,,,,,,,
0.01532,0.00069224,3.41492,512.388,1289.4,,,,,,,,
0.01533,0.00069175,3.41808,512.498,1291,,,,,,,,
0.01534,0.00069127,3.42126,512.612,1292.6,,,,,,,,
0.01535,0.00069078,3.42442,512.724,1294.2,,,,,,,,
0.01536,0.00069029,3.4276,512.836,1295.8,,,,,,,,
0.01537,0.0006898,3.43078,512.946,1297.4,,,,,,,,
0.01538,0.00068931,3.43394,513.056,1299.1,,,,,,,,
0.01539,0.00068882,3.43712,513.166,1300.7,,,,,,,,
0.0154,0.00068833,3.4403,513.276,1302.3,,,,,,,,
0.01541,0.00068784,3.44348,513.388,1303.9,,,,,,,,
0.01542,0.00068735,3.44666,513.496,1305.6,,,,,,,,
0.01543,0.00068686,3.44988,513.606,1307.2,,,,,,,,
0.01544,0.00068637,3.45308,513.714,1308.8,,,,,,,,
0.01545,0.00068588,3.45628,513.822,1310.5,,,,,,,,
0.01546,0.00068539,3.45948,513.932,1312.1,,,,,,,,
0.01547,0.0006849,3.46268,514.04,1313.8,,,,,,,,
0.01548,0.00068441,3.46588,514.15,1315.4,,,,,,,,
0.01549,0.00068392,3.4691,514.256,1317,,,,,,,,
0.0155,0.00068343,3.4723,514.364,1318.7,,,,,,,,
0.01551,0.00068294,3.47552,514.47,1320.3,,,,,,,,
0.01552,0.00068245,3.47874,514.576,1322,,,,,,,,
0.01553,0.00068196,3.48194,514.68,1323.6,,,,,,,,
0.01554,0.00068147,3.48516,514.786,1325.3,,,,,,,,
0.01555,0.00068098,3.4884,514.894,1327,,,,,,,,
0.01556,0.00068048,3.49164,515,1328.6,,,,,,,,
0.01557,0.00067999,3.49486,515.108,1330.3,,,,,,,,
0.01558,0.0006795,3.49814,515.214,1331.9,,,,,,,,
0.01559,0.00067901,3.50138,515.32,1333.6,,,,,,,,
0.0156,0.00067852,3.50464,515.424,1335.3,,,,,,,,
0.01561,0.00067803,3.50792,515.534,1336.9,,,,,,,,
0.01562,0.00067754,3.51118,515.642,1338.6,,,,,,,,
0.01563,0.00067705,3.51446,515.75,1340.3,,,,,,,,
0.01564,0.00067656,3.51774,515.858,1342,,,,,,,,
0.01565,0.00067606,3.52104,515.966,1343.7,,,,,,,,
0.01566,0.00067557,3.52434,516.074,1345.3,,,,,,,,
0.01567,0.00067508,3.52766,516.186,1347,,,,,,,,
0.01568,0.00067459,3.531,516.296,1348.7,,,,,,,,
0.01569,0.0006741,3.53434,516.406,1350.4,,,,,,,,
0.0157,0.00067361,3.53768,516.518,1352.1,,,,,,,,
0.01571,0.00067311,3.54104,516.63,1353.8,,,,,,,,
0.01572,0.00067262,3.5444,516.748,1355.5,,,,,,,,
0.01573,0.00067213,3.5478,516.86,1357.2,,,,,,,,
0.01574,0.00067164,3.55118,516.974,1358.9,,,,,,,,
0.01575,0.00067115,3.5546,517.092,1360.6,,,,,,,,
0.01576,0.00067065,3.55802,517.21,1362.3,,,,,,,,
0.01577,0.00067016,3.56144,517.326,1364,,,,,,,,
0.01578,0.00066967,3.56488,517.444,1365.7,,,,,,,,
0.01579,0.00066918,3.56832,517.566,1367.4,,,,,,,,
0.0158,0.00066868,3.57176,517.686,1369.1,,,,,,,,
0.01581,0.00066819,3.57522,517.808,1370.8,,,,,,,,
0.01582,0.0006677,3.5787,517.928,1372.5,,,,,,,,
0.01583,0.00066721,3.5822,518.052,1374.3,,,,,,,,
0.01584,0.00066671,3.58572,518.176,1376,,,,,,,,
0.01585,0.00066622,3.58922,518.3,1377.7,,,,,,,,
0.01586,0.00066573,3.59274,518.424,1379.4,,,,,,,,
0.01587,0.00066524,3.59624,518.546,1381.2,,,,,,,,
0.01588,0.00066474,3.59982,518.676,1382.9,,,,,,,,
0.01589,0.00066425,3.60338,518.802,1384.6,,,,,,,,
0.0159,0.00066376,3.6069,518.928,1386.4,,,,,,,,
0.01591,0.00066326,3.61048,519.054,1388.1,,,,,,,,
0.01592,0.00066277,3.61406,519.182,1389.8,,,,,,,,
0.01593,0.00066228,3.61764,519.31,1391.6,,,,,,,,
0.01594,0.00066178,3.62122,519.434,1393.3,,,,,,,,
0.01595,0.00066129,3.6248,519.564,1395.1,,,,,,,,
0.01596,0.0006608,3.62838,519.69,1396.8,,,,,,,,
0.01597,0.0006603,3.632,519.822,1398.6,,,,,,,,
0.01598,0.00065981,3.63562,519.948,1400.3,,,,,,,,
0.01599,0.00065932,3.63924,520.076,1402.1,,,,,,,,
0.016,0.00065882,3.64284,520.202,1403.8,,,,,,,,
0.01601,0.00065833,3.64648,520.332,1405.6,,,,,,,,
0.01602,0.00065784,3.6501,520.46,1407.4,,,,,,,,
0.01603,0.00065734,3.65374,520.586,1409.1,,,,,,,,
0.01604,0.00065685,3.6574,520.714,1410.9,,,,,,,,
0.01605,0.00065635,3.66104,520.84,1412.7,,,,,,,,
0.01606,0.00065586,3.66468,520.966,1414.4,,,,,,,,
0.01607,0.00065537,3.66836,521.092,1416.2,,,,,,,,
0.01608,0.00065487,3.672,521.22,1418,,,,,,,,
0.01609,0.00065438,3.67568,521.346,1419.8,,,,,,,,
0.0161,0.00065388,3.67932,521.47,1421.6,,,,,,,,
0.01611,0.00065339,3.68298,521.596,1423.3,,,,,,,,
0.01612,0.00065289,3.68668,521.722,1425.1,,,,,,,,
0.01613,0.0006524,3.69034,521.846,1426.9,,,,,,,,
0.01614,0.00065191,3.69404,521.968,1428.7,,,,,,,,
0.01615,0.00065141,3.6977,522.094,1430.5,,,,,,,,
0.01616,0.00065092,3.7014,522.216,1432.3,,,,,,,,
0.01617,0.00065042,3.70508,522.342,1434.1,,,,,,,,
0.01618,0.00064993,3.70878,522.468,1435.9,,,,,,,,
0.01619,0.00064943,3.71246,522.586,1437.7,,,,,,,,
0.0162,0.00064894,3.71618,522.71,1439.5,,,,,,,,
0.01621,0.00064844,3.7199,522.832,1441.3,,,,,,,,
0.01622,0.00064795,3.7236,522.954,1443.1,,,,,,,,
0.01623,0.00064745,3.72732,523.074,1444.9,,,,,,,,
0.01624,0.00064696,3.73102,523.198,1446.8,,,,,,,,
0.01625,0.00064646,3.73474,523.318,1448.6,,,,,,,,
0.01626,0.00064597,3.73846,523.44,1450.4,,,,,,,,
0.01627,0.00064547,3.7422,523.558,1452.2,,,,,,,,
0.01628,0.00064498,3.74592,523.678,1454,,,,,,,,
0.01629,0.00064448,3.74966,523.794,1455.9,,,,,,,,
0.0163,0.00064399,3.75338,523.916,1457.7,,,,,,,,
0.01631,0.00064349,3.75714,524.034,1459.5,,,,,,,,
0.01632,0.00064299,3.76088,524.15,1461.4,,,,,,,,
0.01633,0.0006425,3.76462,524.27,1463.2,,,,,,,,
0.01634,0.000642,3.76834,524.388,1465.1,,,,,,,,
0.01635,0.00064151,3.77212,524.502,1466.9,,,,,,,,
0.01636,0.00064101,3.77586,524.62,1468.7,,,,,,,,
0.01637,0.00064052,3.77962,524.736,1470.6,,,,,,,,
0.01638,0.00064002,3.78338,524.854,1472.4,,,,,,,,
0.01639,0.00063952,3.78718,524.966,1474.3,,,,,,,,
0.0164,0.00063903,3.79092,525.084,1476.2,,,,,,,,
0.01641,0.00063853,3.7947,525.198,1478,,,,,,,,
0.01642,0.00063804,3.79848,525.316,1479.9,,,,,,,,
0.01643,0.00063754,3.80228,525.426,1481.7,,,,,,,,
0.01644,0.00063704,3.80606,525.544,1483.6,,,,,,,,
0.01645,0.00063655,3.80988,525.66,1485.5,,,,,,,,
0.01646,0.00063605,3.81368,525.778,1487.3,,,,,,,,
0.01647,0.00063556,3.81752,525.896,1489.2,,,,,,,,
0.01648,0.00063506,3.82134,526.008,1491.1,,,,,,,,
0.01649,0.00063456,3.82518,526.126,1493,,,,,,,,
0.0165,0.00063407,3.82902,526.244,1494.8,,,,,,,,
0.01651,0.00063357,3.83288,526.36,1496.7,,,,,,,,
0.01652,0.00063307,3.83674,526.48,1498.6,,,,,,,,
0.01653,0.00063258,3.84062,526.598,1500.5,,,,,,,,
0.01654,0.00063208,3.84452,526.714,1502.4,,,,,,,,
0.01655,0.00063158,3.8484,526.836,1504.3,,,,,,,,
0.01656,0.00063109,3.85232,526.956,1506.2,,,,,,,,
0.01657,0.00063059,3.85624,527.078,1508.1,,,,,,,,
0.01658,0.00063009,3.86018,527.2,1510,,,,,,,,
0.01659,0.0006296,3.86414,527.328,1511.9,,,,,,,,
0.0166,0.0006291,3.86808,527.45,1513.8,,,,,,,,
0.01661,0.0006286,3.87206,527.576,1515.7,,,,,,,,
0.01662,0.00062811,3.87606,527.704,1517.6,,,,,,,,
0.01663,0.00062761,3.88008,527.828,1519.5,,,,,,,,
0.01664,0.00062711,3.8841,527.958,1521.5,,,,,,,,
0.01665,0.00062662,3.88812,528.088,1523.4,,,,,,,,
0.01666,0.00062612,3.8922,528.218,1525.3,,,,,,,,
0.01667,0.00062562,3.89624,528.35,1527.2,,,,,,,,
0.01668,0.00062513,3.90032,528.486,1529.2,,,,,,,,
0.01669,0.00062463,3.90442,528.618,1531.1,,,,,,,,
0.0167,0.00062413,3.90854,528.756,1533,,,,,,,,
0.01671,0.00062363,3.91268,528.894,1535,,,,,,,,
0.01672,0.00062314,3.9168,529.028,1536.9,,,,,,,,
0.01673,0.00062264,3.92096,529.168,1538.8,,,,,,,,
0.01674,0.00062214,3.92516,529.306,1540.8,,,,,,,,
0.01675,0.00062165,3.92932,529.45,1542.7,,,,,,,,
0.01676,0.00062115,3.93352,529.59,1544.7,,,,,,,,
0.01677,0.00062065,3.93776,529.732,1546.6,,,,,,,,
0.01678,0.00062015,3.94196,529.876,1548.6,,,,,,,,
0.01679,0.00061966,3.94622,530.026,1550.6,,,,,,,,
0.0168,0.00061916,3.95046,530.17,1552.5,,,,,,,,
0.01681,0.00061866,3.95476,530.318,1554.5,,,,,,,,
0.01682,0.00061816,3.95906,530.464,1556.4,,,,,,,,
0.01683,0.00061767,3.96336,530.616,1558.4,,,,,,,,
0.01684,0.00061717,3.9677,530.768,1560.4,,,,,,,,
0.01685,0.00061667,3.97202,530.918,1562.4,,,,,,,,
0.01686,0.00061617,3.97638,531.07,1564.3,,,,,,,,
0.01687,0.00061567,3.98074,531.226,1566.3,,,,,,,,
0.01688,0.00061518,3.98514,531.378,1568.3,,,,,,,,
0.01689,0.00061468,3.9895,531.536,1570.3,,,,,,,,
0.0169,0.00061418,3.99394,531.692,1572.3,,,,,,,,
0.01691,0.00061368,3.99834,531.852,1574.3,,,,,,,,
0.01692,0.00061319,4.00282,532.01,1576.3,,,,,,,,
0.01693,0.00061269,4.00726,532.17,1578.3,,,,,,,,
0.01694,0.00061219,4.01174,532.33,1580.3,,,,,,,,
0.01695,0.00061169,4.01622,532.492,1582.3,,,,,,,,
0.01696,0.00061119,4.02072,532.656,1584.3,,,,,,,,
0.01697,0.0006107,4.02522,532.82,1586.3,,,,,,,,
0.01698,0.0006102,4.0298,532.986,1588.3,,,,,,,,
0.01699,0.0006097,4.03434,533.15,1590.3,,,,,,,,
0.017,0.0006092,4.03888,533.316,1592.3,,,,,,,,
0.01701,0.0006087,4.04346,533.484,1594.3,,,,,,,,
0.01702,0.0006082,4.04806,533.652,1596.4,,,,,,,,
0.01703,0.00060771,4.05268,533.822,1598.4,,,,,,,,
0.01704,0.00060721,4.05728,533.992,1600.4,,,,,,,,
0.01705,0.00060671,4.06192,534.164,1602.4,,,,,,,,
0.01706,0.00060621,4.06654,534.336,1604.5,,,,,,,,
0.01707,0.00060571,4.07122,534.508,1606.5,,,,,,,,
0.01708,0.00060521,4.0759,534.68,1608.6,,,,,,,,
0.01709,0.00060472,4.08056,534.854,1610.6,,,,,,,,
0.0171,0.00060422,4.08526,535.026,1612.6,,,,,,,,
0.01711,0.00060372,4.08996,535.204,1614.7,,,,,,,,
0.01712,0.00060322,4.0947,535.378,1616.7,,,,,,,,
0.01713,0.00060272,4.0994,535.552,1618.8,,,,,,,,
0.01714,0.00060222,4.10418,535.726,1620.9,,,,,,,,
0.01715,0.00060172,4.1089,535.902,1622.9,,,,,,,,
0.01716,0.00060123,4.11366,536.076,1625,,,,,,,,
0.01717,0.00060073,4.1184,536.252,1627,,,,,,,,
0.01718,0.00060023,4.12318,536.424,1629.1,,,,,,,,
0.01719,0.00059973,4.12796,536.6,1631.2,,,,,,,,
0.0172,0.00059923,4.13272,536.776,1633.3,,,,,,,,
0.01721,0.00059873,4.13752,536.95,1635.3,,,,,,,,
0.01722,0.00059823,4.14232,537.124,1637.4,,,,,,,,
0.01723,0.00059773,4.14712,537.294,1639.5,,,,,,,,
0.01724,0.00059724,4.15192,537.47,1641.6,,,,,,,,
0.01725,0.00059674,4.15674,537.642,1643.7,,,,,,,,
0.01726,0.00059624,4.16152,537.816,1645.8,,,,,,,,
0.01727,0.00059574,4.16634,537.986,1647.9,,,,,,,,
0.01728,0.00059524,4.17116,538.156,1650,,,,,,,,
0.01729,0.00059474,4.17598,538.326,1652.1,,,,,,,,
0.0173,0.00059424,4.18078,538.492,1654.2,,,,,,,,
0.01731,0.00059374,4.1856,538.662,1656.3,,,,,,,,
0.01732,0.00059324,4.19044,538.826,1658.4,,,,,,,,
0.01733,0.00059274,4.19522,538.992,1660.5,,,,,,,,
0.01734,0.00059225,4.20006,539.158,1662.6,,,,,,,,
0.01735,0.00059175,4.20488,539.32,1664.7,,,,,,,,
0.01736,0.00059125,4.2097,539.484,1666.8,,,,,,,,
0.01737,0.00059075,4.21452,539.646,1669,,,,,,,,
0.01738,0.00059025,4.21932,539.806,1671.1,,,,,,,,
0.01739,0.00058975,4.22416,539.964,1673.2,,,,,,,,
0.0174,0.00058925,4.22898,540.124,1675.4,,,,,,,,
0.01741,0.00058875,4.23382,540.28,1677.5,,,,,,,,
0.01742,0.00058825,4.23862,540.434,1679.6,,,,,,,,
0.01743,0.00058775,4.24342,540.592,1681.8,,,,,,,,
0.01744,0.00058725,4.24824,540.746,1683.9,,,,,,,,
0.01745,0.00058675,4.25306,540.9,1686.1,,,,,,,,
0.01746,0.00058625,4.25788,541.048,1688.2,,,,,,,,
0.01747,0.00058576,4.26272,541.202,1690.4,,,,,,,,
0.01748,0.00058526,4.26754,541.35,1692.6,,,,,,,,
0.01749,0.00058476,4.27234,541.5,1694.7,,,,,,,,
0.0175,0.00058426,4.27716,541.65,1696.9,,,,,,,,
0.01751,0.00058376,4.282,541.796,1699.1,,,,,,,,
0.01752,0.00058326,4.2868,541.944,1701.2,,,,,,,,
0.01753,0.00058276,4.29168,542.09,1703.4,,,,,,,,
0.01754,0.00058226,4.2965,542.234,1705.6,,,,,,,,
0.01755,0.00058176,4.3013,542.378,1707.8,,,,,,,,
0.01756,0.00058126,4.30616,542.524,1710,,,,,,,,
0.01757,0.00058076,4.31102,542.668,1712.1,,,,,,,,
0.01758,0.00058026,4.31586,542.808,1714.3,,,,,,,,
0.01759,0.00057976,4.3207,542.952,1716.5,,,,,,,,
0.0176,0.00057926,4.32554,543.094,1718.7,,,,,,,,
0.01761,0.00057876,4.33042,543.236,1720.9,,,,,,,,
0.01762,0.00057826,4.33528,543.374,1723.1,,,,,,,,
0.01763,0.00057776,4.34014,543.518,1725.3,,,,,,,,
0.01764,0.00057726,4.345,543.654,1727.6,,,,,,,,
0.01765,0.00057676,4.3499,543.794,1729.8,,,,,,,,
0.01766,0.00057626,4.35476,543.932,1732,,,,,,,,
0.01767,0.00057576,4.35968,544.072,1734.2,,,,,,,,
0.01768,0.00057526,4.36456,544.21,1736.4,,,,,,,,
0.01769,0.00057476,4.36944,544.346,1738.7,,,,,,,,
0.0177,0.00057426,4.37436,544.484,1740.9,,,,,,,,
0.01771,0.00057376,4.37926,544.62,1743.1,,,,,,,,
0.01772,0.00057326,4.38416,544.756,1745.4,,,,,,,,
0.01773,0.00057276,4.3891,544.892,1747.6,,,,,,,,
0.01774,0.00057227,4.394,545.026,1749.8,,,,,,,,
0.01775,0.00057177,4.3989,545.156,1752.1,,,,,,,,
0.01776,0.00057127,4.40386,545.292,1754.3,,,,,,,,
0.01777,0.00057077,4.40876,545.426,1756.6,,,,,,,,
0.01778,0.00057027,4.4137,545.556,1758.9,,,,,,,,
0.01779,0.00056977,4.41866,545.688,1761.1,,,,,,,,
0.0178,0.00056927,4.4236,545.818,1763.4,,,,,,,,
0.01781,0.00056877,4.42854,545.946,1765.7,,,,,,,,
0.01782,0.00056827,4.4335,546.08,1767.9,,,,,,,,
0.01783,0.00056777,4.43844,546.208,1770.2,,,,,,,,
0.01784,0.00056727,4.44338,546.336,1772.5,,,,,,,,
0.01785,0.00056676,4.44836,546.466,1774.8,,,,,,,,
0.01786,0.00056626,4.45332,546.59,1777,,,,,,,,
0.01787,0.00056576,4.45826,546.72,1779.3,,,,,,,,
0.01788,0.00056526,4.46326,546.846,1781.6,,,,,,,,
0.01789,0.00056476,4.46822,546.972,1783.9,,,,,,,,
0.0179,0.00056426,4.47322,547.094,1786.2,,,,,,,,
0.01791,0.00056376,4.47822,547.22,1788.5,,,,,,,,
0.01792,0.00056326,4.4832,547.344,1790.8,,,,,,,,
0.01793,0.00056276,4.4882,547.468,1793.1,,,,,,,,
0.01794,0.00056226,4.49318,547.59,1795.5,,,,,,,,
0.01795,0.00056176,4.4982,547.71,1797.8,,,,,,,,
0.01796,0.00056126,4.50322,547.834,1800.1,,,,,,,,
0.01797,0.00056076,4.50822,547.954,1802.4,,,,,,,,
0.01798,0.00056026,4.51326,548.078,1804.7,,,,,,,,
0.01799,0.00055976,4.51828,548.2,1807.1,,,,,,,,
0.018,0.00055926,4.52334,548.32,1809.4,,,,,,,,
0.01801,0.00055876,4.52838,548.442,1811.8,,,,,,,,
0.01802,0.00055826,4.53342,548.562,1814.1,,,,,,,,
0.01803,0.00055776,4.5385,548.686,1816.4,,,,,,,,
0.01804,0.00055726,4.5436,548.806,1818.8,,,,,,,,
0.01805,0.00055676,4.54868,548.926,1821.1,,,,,,,,
0.01806,0.00055626,4.55378,549.048,1823.5,,,,,,,,
0.01807,0.00055576,4.55888,549.17,1825.9,,,,,,,,
0.01808,0.00055526,4.564,549.292,1828.2,,,,,,,,
0.01809,0.00055476,4.56912,549.412,1830.6,,,,,,,,
0.0181,0.00055426,4.57424,549.534,1833,,,,,,,,
0.01811,0.00055376,4.5794,549.66,1835.3,,,,,,,,
0.01812,0.00055326,4.58458,549.78,1837.7,,,,,,,,
0.01813,0.00055276,4.58976,549.9,1840.1,,,,,,,,
0.01814,0.00055226,4.59492,550.024,1842.5,,,,,,,,
0.01815,0.00055176,4.60012,550.15,1844.9,,,,,,,,
0.01816,0.00055125,4.60534,550.274,1847.3,,,,,,,,
0.01817,0.00055075,4.61056,550.396,1849.7,,,,,,,,
0.01818,0.00055025,4.61578,550.52,1852.1,,,,,,,,
0.01819,0.00054975,4.62104,550.646,1854.5,,,,,,,,
0.0182,0.00054925,4.62628,550.77,1856.9,,,,,,,,
0.01821,0.00054875,4.63158,550.898,1859.3,,,,,,,,
0.01822,0.00054825,4.63686,551.024,1861.7,,,,,,,,
0.01823,0.00054775,4.64218,551.152,1864.1,,,,,,,,
0.01824,0.00054725,4.64752,551.278,1866.6,,,,,,,,
0.01825,0.00054675,4.65284,551.406,1869,,,,,,,,
0.01826,0.00054625,4.65818,551.536,1871.4,,,,,,,,
0.01827,0.00054575,4.66354,551.668,1873.8,,,,,,,,
0.01828,0.00054525,4.66894,551.792,1876.3,,,,,,,,
0.01829,0.00054475,4.67432,551.926,1878.7,,,,,,,,
0.0183,0.00054425,4.67976,552.058,1881.2,,,,,,,,
0.01831,0.00054375,4.68518,552.192,1883.6,,,,,,,,
0.01832,0.00054325,4.69064,552.324,1886.1,,,,,,,,
0.01833,0.00054275,4.69608,552.458,1888.5,,,,,,,,
0.01834,0.00054225,4.70156,552.596,1891,,,,,,,,
0.01835,0.00054175,4.70706,552.73,1893.5,,,,,,,,
0.01836,0.00054124,4.71258,552.864,1895.9,,,,,,,,
0.01837,0.00054074,4.7181,553.002,1898.4,,,,,,,,
0.01838,0.00054024,4.72366,553.142,1900.9,,,,,,,,
0.01839,0.00053974,4.72922,553.28,1903.4,,,,,,,,
0.0184,0.00053924,4.73482,553.42,1905.9,,,,,,,,
0.01841,0.00053874,4.74042,553.56,1908.3,,,,,,,,
0.01842,0.00053824,4.74604,553.704,1910.8,,,,,,,,
0.01843,0.00053774,4.7517,553.846,1913.3,,,,,,,,
0.01844,0.00053724,4.75732,553.99,1915.8,,,,,,,,
0.01845,0.00053674,4.76302,554.136,1918.3,,,,,,,,
0.01846,0.00053624,4.76872,554.28,1920.8,,,,,,,,
0.01847,0.00053574,4.77442,554.428,1923.4,,,,,,,,
0.01848,0.00053524,4.78018,554.574,1925.9,,,,,,,,
0.01849,0.00053474,4.78592,554.724,1928.4,,,,,,,,
0.0185,0.00053424,4.79174,554.872,1930.9,,,,,,,,
0.01851,0.00053374,4.7975,555.024,1933.5,,,,,,,,
0.01852,0.00053324,4.8033,555.176,1936,,,,,,,,
0.01853,0.00053274,4.80916,555.33,1938.5,,,,,,,,
0.01854,0.00053224,4.81502,555.484,1941.1,,,,,,,,
0.01855,0.00053174,4.82088,555.638,1943.6,,,,,,,,
0.01856,0.00053124,4.82678,555.794,1946.2,,,,,,,,
0.01857,0.00053074,4.8327,555.952,1948.7,,,,,,,,
0.01858,0.00053024,4.83864,556.112,1951.3,,,,,,,,
0.01859,0.00052974,4.8446,556.268,1953.8,,,,,,,,
0.0186,0.00052923,4.85058,556.428,1956.4,,,,,,,,
0.01861,0.00052873,4.85658,556.59,1959,,,,,,,,
0.01862,0.00052823,4.8626,556.754,1961.5,,,,,,,,
0.01863,0.00052773,4.86862,556.916,1964.1,,,,,,,,
0.01864,0.00052723,4.87472,557.084,1966.7,,,,,,,,
0.01865,0.00052673,4.88078,557.25,1969.3,,,,,,,,
0.01866,0.00052623,4.88688,557.416,1971.9,,,,,,,,
0.01867,0.00052573,4.89304,557.588,1974.5,,,,,,,,
0.01868,0.00052523,4.89916,557.756,1977.1,,,,,,,,
0.01869,0.00052473,4.90534,557.926,1979.7,,,,,,,,
0.0187,0.00052423,4.91154,558.096,1982.3,,,,,,,,
0.01871,0.00052373,4.91776,558.268,1984.9,,,,,,,,
0.01872,0.00052323,4.92398,558.444,1987.5,,,,,,,,
0.01873,0.00052273,4.93024,558.618,1990.1,,,,,,,,
0.01874,0.00052223,4.9365,558.796,1992.8,,,,,,,,
0.01875,0.00052173,4.9428,558.974,1995.4,,,,,,,,
0.01876,0.00052123,4.94914,559.15,1998,,,,,,,,
0.01877,0.00052073,4.95548,559.332,2000.7,,,,,,,,
0.01878,0.00052023,4.96184,559.512,2003.3,,,,,,,,
0.01879,0.00051973,4.96824,559.694,2005.9,,,,,,,,
0.0188,0.00051923,4.97464,559.878,2008.6,,,,,,,,
0.01881,0.00051873,4.98108,560.06,2011.2,,,,,,,,
0.01882,0.00051823,4.98752,560.246,2013.9,,,,,,,,
0.01883,0.00051773,4.994,560.43,2016.6,,,,,,,,
0.01884,0.00051723,5.0005,560.618,2019.2,,,,,,,,
0.01885,0.00051673,5.00702,560.806,2021.9,,,,,,,,
0.01886,0.00051623,5.01356,560.996,2024.6,,,,,,,,
0.01887,0.00051573,5.0201,561.184,2027.3,,,,,,,,
0.01888,0.00051523,5.02668,561.376,2029.9,,,,,,,,
0.01889,0.00051473,5.03332,561.568,2032.6,,,,,,,,
0.0189,0.00051423,5.03994,561.762,2035.3,,,,,,,,
0.01891,0.00051373,5.04656,561.954,2038,,,,,,,,
0.01892,0.00051323,5.05322,562.148,2040.7,,,,,,,,
0.01893,0.00051273,5.0599,562.344,2043.4,,,,,,,,
0.01894,0.00051223,5.06662,562.542,2046.1,,,,,,,,
0.01895,0.00051173,5.07336,562.734,2048.9,,,,,,,,
0.01896,0.00051123,5.08008,562.932,2051.6,,,,,,,,
0.01897,0.00051074,5.08686,563.134,2054.3,,,,,,,,
0.01898,0.00051024,5.09362,563.33,2057,,,,,,,,
0.01899,0.00050974,5.10042,563.528,2059.8,,,,,,,,
0.019,0.00050924,5.10722,563.73,2062.5,,,,,,,,
0.01901,0.00050874,5.11406,563.928,2065.2,,,,,,,,
0.01902,0.00050824,5.1209,564.132,2068,,,,,,,,
0.01903,0.00050774,5.12776,564.33,2070.7,,,,,,,,
0.01904,0.00050724,5.13466,564.532,2073.5,,,,,,,,
0.01905,0.00050674,5.14156,564.732,2076.3,,,,,,,,
0.01906,0.00050624,5.14846,564.936,2079,,,,,,,,
0.01907,0.00050574,5.15542,565.134,2081.8,,,,,,,,
0.01908,0.00050524,5.16236,565.338,2084.6,,,,,,,,
0.01909,0.00050474,5.16932,565.54,2087.3,,,,,,,,
0.0191,0.00050424,5.17624,565.742,2090.1,,,,,,,,
0.01911,0.00050374,5.18324,565.942,2092.9,,,,,,,,
0.01912,0.00050324,5.19022,566.144,2095.7,,,,,,,,
0.01913,0.00050274,5.19726,566.348,2098.5,,,,,,,,
0.01914,0.00050224,5.20426,566.548,2101.3,,,,,,,,
0.01915,0.00050174,5.21128,566.748,2104.1,,,,,,,,
0.01916,0.00050125,5.21832,566.948,2106.9,,,,,,,,
0.01917,0.00050075,5.22536,567.152,2109.7,,,,,,,,
0.01918,0.00050025,5.23244,567.35,2112.6,,,,,,,,
0.01919,0.00049975,5.23952,567.55,2115.4,,,,,,,,
0.0192,0.00049925,5.24658,567.75,2118.2,,,,,,,,
0.01921,0.00049875,5.2537,567.948,2121.1,,,,,,,,
0.01922,0.00049825,5.26078,568.148,2123.9,,,,,,,,
0.01923,0.00049775,5.26792,568.346,2126.7,,,,,,,,
0.01924,0.00049725,5.27502,568.542,2129.6,,,,,,,,
0.01925,0.00049675,5.28212,568.738,2132.4,,,,,,,,
0.01926,0.00049625,5.2893,568.932,2135.3,,,,,,,,
0.01927,0.00049575,5.29642,569.132,2138.2,,,,,,,,
0.01928,0.00049526,5.3036,569.326,2141,,,,,,,,
0.01929,0.00049476,5.31076,569.522,2143.9,,,,,,,,
0.0193,0.00049426,5.31794,569.716,2146.8,,,,,,,,
0.01931,0.00049376,5.32516,569.91,2149.7,,,,,,,,
0.01932,0.00049326,5.33234,570.102,2152.6,,,,,,,,
0.01933,0.00049276,5.33954,570.296,2155.4,,,,,,,,
0.01934,0.00049226,5.34676,570.488,2158.3,,,,,,,,
0.01935,0.00049176,5.35396,570.68,2161.2,,,,,,,,
0.01936,0.00049126,5.3612,570.872,2164.2,,,,,,,,
